process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cW_at_1,yield_cW_at_0p3,cW_95CL_LL,cW_95CL_UL,yield_cW_95CL_LL,yield_cW_95CL_UL,comb_cW_95CL_LL,comb_cW_95CL_UL,comb_yield_cW_95CL_LL,comb_yield_cW_95CL_UL,all_comb_cW_95CL_LL,all_comb_cW_95CL_UL,all_comb_yield_cW_95CL_LL,all_comb_yield_cW_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cW,sm_lin_quad_cW,quad_cW,lin_cW,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,243.7327677664103,36.715797184065735,-0.5270000100135803,0.4959999918937683,72.81465772978915,72.72495227120403,-0.14800000190734863,0.14499999582767487,18.53342986024487,20.33114752634451,-0.09200000017881393,0.09000000357627869,18.53342986024487,20.33114752634451,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,243.7327677664103,222.25861307003711,6.802332412301116,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,460.8504437846297,46.58250352808946,-0.2630000114440918,0.2549999952316284,35.045557208104256,35.116062258241755,-0.14800000190734863,0.14499999582767487,14.096997017744153,14.799572971350532,-0.09200000017881393,0.09000000357627869,14.096997017744153,14.799572971350532,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,460.8504437846297,452.3510900277194,3.7549261875936946,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,202.143284976533,18.932881465985783,-0.23399999737739563,0.23100000619888306,11.473853626330902,11.527090113826183,-0.14800000190734863,0.14499999582767487,4.939518358584152,4.973062192934444,-0.09200000017881393,0.09000000357627869,4.939518358584152,4.973062192934444,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,202.143284976533,200.77871264341934,0.7168214357651814,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,151.04499118645327,13.741256488608425,-0.16500000655651093,0.16300000250339508,4.1965287235138655,4.15512346026834,-0.14800000190734863,0.14499999582767487,3.397375655499671,3.316219265366593,-0.09200000017881393,0.09000000357627869,3.397375655499671,3.316219265366593,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,151.04499118645327,150.74840811803412,0.17526187204828325,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,243.7327677664103,36.715797184065735,-0.5270000100135803,0.4959999918937683,72.81465772978915,72.72495227120403,-0.14800000190734863,0.14499999582767487,18.53342986024487,20.33114752634451,-0.09200000017881393,0.09000000357627869,18.53342986024487,20.33114752634451,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,243.7327677664103,222.25861307003711,6.802332412301116,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,460.8504437846297,46.58250352808946,-0.2630000114440918,0.2549999952316284,35.045557208104256,35.116062258241755,-0.14800000190734863,0.14499999582767487,14.096997017744153,14.799572971350532,-0.09200000017881393,0.09000000357627869,14.096997017744153,14.799572971350532,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,460.8504437846297,452.3510900277194,3.7549261875936946,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,202.143284976533,18.932881465985783,-0.23399999737739563,0.23100000619888306,11.473853626330902,11.527090113826183,-0.14800000190734863,0.14499999582767487,4.939518358584152,4.973062192934444,-0.09200000017881393,0.09000000357627869,4.939518358584152,4.973062192934444,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,202.143284976533,200.77871264341934,0.7168214357651814,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,151.04499118645327,13.741256488608425,-0.16500000655651093,0.16300000250339508,4.1965287235138655,4.15512346026834,-0.14800000190734863,0.14499999582767487,3.397375655499671,3.316219265366593,-0.09200000017881393,0.09000000357627869,3.397375655499671,3.316219265366593,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,151.04499118645327,150.74840811803412,0.17526187204828325,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,243.7327677664103,36.715797184065735,-0.5270000100135803,0.4959999918937683,72.81465772978915,72.72495227120403,-0.14800000190734863,0.14499999582767487,18.53342986024487,20.33114752634451,-0.09200000017881393,0.09000000357627869,18.53342986024487,20.33114752634451,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,243.7327677664103,222.25861307003711,6.802332412301116,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,460.8504437846297,46.58250352808946,-0.2630000114440918,0.2549999952316284,35.045557208104256,35.116062258241755,-0.14800000190734863,0.14499999582767487,14.096997017744153,14.799572971350532,-0.09200000017881393,0.09000000357627869,14.096997017744153,14.799572971350532,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,460.8504437846297,452.3510900277194,3.7549261875936946,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,202.143284976533,18.932881465985783,-0.23399999737739563,0.23100000619888306,11.473853626330902,11.527090113826183,-0.14800000190734863,0.14499999582767487,4.939518358584152,4.973062192934444,-0.09200000017881393,0.09000000357627869,4.939518358584152,4.973062192934444,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,202.143284976533,200.77871264341934,0.7168214357651814,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,151.04499118645327,13.741256488608425,-0.16500000655651093,0.16300000250339508,4.1965287235138655,4.15512346026834,-0.14800000190734863,0.14499999582767487,3.397375655499671,3.316219265366593,-0.09200000017881393,0.09000000357627869,3.397375655499671,3.316219265366593,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,151.04499118645327,150.74840811803412,0.17526187204828325,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
sm,1,500.0,1600.0,14.67182228407206,0.0,0.0,0.0,0.0,0.0,14.67182228407206,243.7327677664103,36.715797184065735,-0.5270000100135803,0.4959999918937683,72.81465772978915,72.72495227120403,-0.14800000190734863,0.14499999582767487,18.53342986024487,20.33114752634451,-0.09200000017881393,0.09000000357627869,18.53342986024487,20.33114752634451,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,243.7327677664103,222.25861307003711,6.802332412301116,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
sm,2,1600.0,2600.0,4.744427569316601,0.0,0.0,0.0,0.0,0.0,4.744427569316601,460.8504437846297,46.58250352808946,-0.2630000114440918,0.2549999952316284,35.045557208104256,35.116062258241755,-0.14800000190734863,0.14499999582767487,14.096997017744153,14.799572971350532,-0.09200000017881393,0.09000000357627869,14.096997017744153,14.799572971350532,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,460.8504437846297,452.3510900277194,3.7549261875936946,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
sm,3,2600.0,3400.0,0.6477508973484893,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,202.143284976533,18.932881465985783,-0.23399999737739563,0.23100000619888306,11.473853626330902,11.527090113826183,-0.14800000190734863,0.14499999582767487,4.939518358584152,4.973062192934444,-0.09200000017881393,0.09000000357627869,4.939518358584152,4.973062192934444,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,202.143284976533,200.77871264341934,0.7168214357651814,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
sm,4,3400.0,4000.0,0.1213211963708698,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,151.04499118645327,13.741256488608425,-0.16500000655651093,0.16300000250339508,4.1965287235138655,4.15512346026834,-0.14800000190734863,0.14499999582767487,3.397375655499671,3.316219265366593,-0.09200000017881393,0.09000000357627869,3.397375655499671,3.316219265366593,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,151.04499118645327,150.74840811803412,0.17526187204828325,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,11.80682779710775,88.9670939382625,19.137735437392266,-0.9869999885559082,1.0119999647140503,83.36463291316187,90.80769616024948,-0.16500000655651093,0.1679999977350235,13.553745589675165,14.241842629640045,-0.09200000017881393,0.09000000357627869,13.553745589675165,14.241842629640045,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,88.9670939382625,75.31986762886623,1.840398512288509,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,2.416703550667557,124.66401532073417,13.604174289636799,-0.28299999237060547,0.29100000858306885,11.887136144492308,12.950694938478744,-0.16500000655651093,0.1679999977350235,5.575351121139509,5.990289143289219,-0.09200000017881393,0.09000000357627869,5.575351121139509,5.990289143289219,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,124.66401532073417,121.36534662881304,0.8819651412535654,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.30569928820139763,117.50595664381807,10.894828963754376,-0.17499999701976776,0.1770000010728836,3.8547069204067372,4.005980609520001,-0.16500000655651093,0.1679999977350235,3.458849405787672,3.640919757735976,-0.09200000017881393,0.09000000357627869,3.458849405787672,3.640919757735976,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,117.50595664381807,117.00451205300963,0.195745302607035,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,11.80682779710775,88.9670939382625,19.137735437392266,-0.9869999885559082,1.0119999647140503,83.36463291316187,90.80769616024948,-0.16500000655651093,0.1679999977350235,13.553745589675165,14.241842629640045,-0.09200000017881393,0.09000000357627869,13.553745589675165,14.241842629640045,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,88.9670939382625,75.31986762886623,1.840398512288509,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,2.416703550667557,124.66401532073417,13.604174289636799,-0.28299999237060547,0.29100000858306885,11.887136144492308,12.950694938478744,-0.16500000655651093,0.1679999977350235,5.575351121139509,5.990289143289219,-0.09200000017881393,0.09000000357627869,5.575351121139509,5.990289143289219,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,124.66401532073417,121.36534662881304,0.8819651412535654,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.30569928820139763,117.50595664381807,10.894828963754376,-0.17499999701976776,0.1770000010728836,3.8547069204067372,4.005980609520001,-0.16500000655651093,0.1679999977350235,3.458849405787672,3.640919757735976,-0.09200000017881393,0.09000000357627869,3.458849405787672,3.640919757735976,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,117.50595664381807,117.00451205300963,0.195745302607035,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,11.80682779710775,0.0,0.0,0.0,0.0,0.0,11.80682779710775,88.9670939382625,19.137735437392266,-0.9869999885559082,1.0119999647140503,83.36463291316187,90.80769616024948,-0.16500000655651093,0.1679999977350235,13.553745589675165,14.241842629640045,-0.09200000017881393,0.09000000357627869,13.553745589675165,14.241842629640045,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,88.9670939382625,75.31986762886623,1.840398512288509,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,2.416703550667557,0.0,0.0,0.0,0.0,0.0,2.416703550667557,124.66401532073417,13.604174289636799,-0.28299999237060547,0.29100000858306885,11.887136144492308,12.950694938478744,-0.16500000655651093,0.1679999977350235,5.575351121139509,5.990289143289219,-0.09200000017881393,0.09000000357627869,5.575351121139509,5.990289143289219,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,124.66401532073417,121.36534662881304,0.8819651412535654,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.30569928820139763,0.0,0.0,0.0,0.0,0.0,0.30569928820139763,117.50595664381807,10.894828963754376,-0.17499999701976776,0.1770000010728836,3.8547069204067372,4.005980609520001,-0.16500000655651093,0.1679999977350235,3.458849405787672,3.640919757735976,-0.09200000017881393,0.09000000357627869,3.458849405787672,3.640919757735976,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,117.50595664381807,117.00451205300963,0.195745302607035,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,40.64135943351033,40.64135943351033,40.64135943351033,40.64135943351033,9.224408478558676,74.57786216568124,15.400306165266429,-1.6100000143051147,1.6319999694824219,172.74242074086786,181.84393890726963,-0.27300000190734863,0.2759999930858612,13.608451756217704,14.482609158990844,-0.09200000017881393,0.09000000357627869,13.608451756217704,14.482609158990844,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,74.57786216568124,63.953040092519124,1.4004135946034388,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,19.158467213884233,19.158467213884233,19.158467213884233,19.158467213884233,1.7076391086625182,54.58934772357066,6.5803098145356325,-0.8420000076293945,0.8529999852180481,38.36196039661215,40.2525064435274,-0.27300000190734863,0.2759999930858612,5.461331835167125,5.843781856452236,-0.09200000017881393,0.09000000357627869,5.461331835167125,5.843781856452236,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,54.58934772357066,52.34210418380633,0.5396044311018156,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,3.576335531481355,3.5763355314813543,3.5763355314813543,3.576335531481355,0.8198408281756644,165.98274399361964,15.788190399146757,-0.27900001406669617,0.28200000524520874,13.50009607956258,14.054229312151618,-0.27300000190734863,0.2759999930858612,12.957673264104093,13.499953355805504,-0.09200000017881393,0.09000000357627869,12.957673264104093,13.499953355805504,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,165.98274399361964,164.66914942220046,0.49375374324350907,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,9.224408478558676,74.57786216568124,15.400306165266429,-1.6100000143051147,1.6319999694824219,172.74242074086786,181.84393890726963,-0.27300000190734863,0.2759999930858612,13.608451756217704,14.482609158990844,-0.09200000017881393,0.09000000357627869,13.608451756217704,14.482609158990844,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,74.57786216568124,63.953040092519124,1.4004135946034388,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.7076391086625182,54.58934772357066,6.5803098145356325,-0.8420000076293945,0.8529999852180481,38.36196039661215,40.2525064435274,-0.27300000190734863,0.2759999930858612,5.461331835167125,5.843781856452236,-0.09200000017881393,0.09000000357627869,5.461331835167125,5.843781856452236,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,54.58934772357066,52.34210418380633,0.5396044311018156,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,165.98274399361964,15.788190399146757,-0.27900001406669617,0.28200000524520874,13.50009607956258,14.054229312151618,-0.27300000190734863,0.2759999930858612,12.957673264104093,13.499953355805504,-0.09200000017881393,0.09000000357627869,12.957673264104093,13.499953355805504,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,165.98274399361964,164.66914942220046,0.49375374324350907,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,9.224408478558676,0.0,0.0,0.0,0.0,0.0,9.224408478558676,74.57786216568124,15.400306165266429,-1.6100000143051147,1.6319999694824219,172.74242074086786,181.84393890726963,-0.27300000190734863,0.2759999930858612,13.608451756217704,14.482609158990844,-0.09200000017881393,0.09000000357627869,13.608451756217704,14.482609158990844,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,74.57786216568124,63.953040092519124,1.4004135946034388,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.7076391086625182,0.0,0.0,0.0,0.0,0.0,1.7076391086625182,54.58934772357066,6.5803098145356325,-0.8420000076293945,0.8529999852180481,38.36196039661215,40.2525064435274,-0.27300000190734863,0.2759999930858612,5.461331835167125,5.843781856452236,-0.09200000017881393,0.09000000357627869,5.461331835167125,5.843781856452236,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,54.58934772357066,52.34210418380633,0.5396044311018156,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.8198408281756644,0.0,0.0,0.0,0.0,0.0,0.8198408281756644,165.98274399361964,15.788190399146757,-0.27900001406669617,0.28200000524520874,13.50009607956258,14.054229312151618,-0.27300000190734863,0.2759999930858612,12.957673264104093,13.499953355805504,-0.09200000017881393,0.09000000357627869,12.957673264104093,13.499953355805504,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,165.98274399361964,164.66914942220046,0.49375374324350907,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,39.804770569751554,39.80477056975133,39.80477056975133,39.804770569751554,18.348341515166606,79.94737406355532,24.4670465710124,-2.9130001068115234,2.9590001106262207,509.85213451966075,541.8237325964502,-0.30399999022483826,0.3070000112056732,22.956045024008816,24.736311072825387,-0.09200000017881393,0.09000000357627869,22.956045024008816,24.736311072825387,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,79.94737406355532,58.86192718414675,2.737105364241959,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,17.30675249810821,17.30675249810821,17.30675249810821,17.30675249810821,6.116150059110248,113.30999675456258,16.126684057464587,-1.0360000133514404,1.0520000457763672,117.51992919240514,124.65343656738133,-0.30399999022483826,0.3070000112056732,15.337176882335722,16.586907907200672,-0.09200000017881393,0.09000000357627869,15.337176882335722,16.586907907200672,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,113.30999675456258,105.464857191816,1.7289895036363339,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.8069959349827515,120.89819662383445,11.692478826416385,-0.32600000500679016,0.32899999618530273,13.410741843758913,13.887021163359066,-0.30399999022483826,0.3070000112056732,11.759472302337041,12.203759466262083,-0.09200000017881393,0.09000000357627869,11.759472302337041,12.203759466262083,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,120.89819662383445,119.72322531058036,0.36797537827133897,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
