process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHbox_at_1,yield_cHbox_at_0p3,cHbox_95CL_LL,cHbox_95CL_UL,yield_cHbox_95CL_LL,yield_cHbox_95CL_UL,comb_cHbox_95CL_LL,comb_cHbox_95CL_UL,comb_yield_cHbox_95CL_LL,comb_yield_cHbox_95CL_UL,all_comb_cHbox_95CL_LL,all_comb_cHbox_95CL_UL,all_comb_yield_cHbox_95CL_LL,all_comb_yield_cHbox_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHbox,sm_lin_quad_cHbox,quad_cHbox,lin_cHbox,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,38.8691076437797,38.8691076437797,38.8691076437797,38.8691076437797,13.968913035116273,14.03393507303585,13.986544504956807,-1314.214897279513,188.1101149193329,15362.493535310956,340.4855920134572,-136.83698884139534,139.2838345410027,173.48776325870233,195.0089731808511,-59.52626374323403,53.271914967158445,173.48776325870233,195.0089731808511,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.03393507303585,0.008929245406378745,0.05609279251319954,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,8.23642204148819,8.236422041488193,8.23642204148819,8.236422041488193,4.496186711962413,4.514043215421053,4.500715233167844,-136.66209816816843,2233.6944064979825,76.27211189579712,19718.237598842694,-136.83698884139534,139.2838345410027,76.45837326674224,82.96493150826272,-59.52626374323403,53.271914967158445,76.45837326674224,82.96493150826272,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.514043215421053,0.003944903962674025,0.013911599495965099,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.42274123554429316,0.4244581537670842,0.42313490096469464,-190.68950825820326,2412.1251219900482,21.228309832561276,3367.007003645494,-136.83698884139534,139.2838345410027,11.092274678748616,11.797322155038048,-59.52626374323403,53.271914967158445,11.092274678748616,11.797322155038048,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.4244581537670842,0.0005781430782658343,0.001138775144525206,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.1081678740830442,0.10856663772987511,0.10825258871917524,-239.13737588224288,8254.815472846727,9.560386881200646,11331.266688540676,-136.83698884139534,139.2838345410027,3.189452359562429,3.365980608359113,-59.52626374323403,53.271914967158445,3.189452359562429,3.365980608359113,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.10856663772987511,0.00016625932342011676,0.0002325043234108065,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,53.6144084988141,53.6144084988141,53.6144084988141,53.6144084988141,13.968913035116273,14.03393507303585,13.986544504956807,-1314.214897279513,188.1101149193329,15362.493535310956,340.4855920134572,-136.83698884139534,139.2838345410027,173.48776325870233,195.0089731808511,-59.52626374323403,53.271914967158445,173.48776325870233,195.0089731808511,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.03393507303585,0.008929245406378745,0.05609279251319954,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,8.644172409180143,8.644172409180143,8.644172409180143,8.644172409180143,4.496186711962413,4.514043215421053,4.500715233167844,-136.66209816816843,2233.6944064979825,76.27211189579712,19718.237598842694,-136.83698884139534,139.2838345410027,76.45837326674224,82.96493150826272,-59.52626374323403,53.271914967158445,76.45837326674224,82.96493150826272,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.514043215421053,0.003944903962674025,0.013911599495965099,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.42274123554429316,0.4244581537670842,0.42313490096469464,-190.68950825820326,2412.1251219900482,21.228309832561276,3367.007003645494,-136.83698884139534,139.2838345410027,11.092274678748616,11.797322155038048,-59.52626374323403,53.271914967158445,11.092274678748616,11.797322155038048,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.4244581537670842,0.0005781430782658343,0.001138775144525206,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.1081678740830442,0.10856663772987511,0.10825258871917524,-239.13737588224288,8254.815472846727,9.560386881200646,11331.266688540676,-136.83698884139534,139.2838345410027,3.189452359562429,3.365980608359113,-59.52626374323403,53.271914967158445,3.189452359562429,3.365980608359113,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.10856663772987511,0.00016625932342011676,0.0002325043234108065,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,62.26389498186544,62.314390835987936,62.29699730878938,62.28129775367333,13.968913035116273,14.03393507303585,13.986544504956807,-1314.214897279513,188.1101149193329,15362.493535310956,340.4855920134572,-136.83698884139534,139.2838345410027,173.48776325870233,195.0089731808511,-59.52626374323403,53.271914967158445,173.48776325870233,195.0089731808511,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.03393507303585,0.008929245406378745,0.05609279251319954,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,19.927078945296856,20.11997140348343,20.07571114336959,19.971668599720715,4.496186711962413,4.514043215421053,4.500715233167844,-136.66209816816843,2233.6944064979825,76.27211189579712,19718.237598842694,-136.83698884139534,139.2838345410027,76.45837326674224,82.96493150826272,-59.52626374323403,53.271914967158445,76.45837326674224,82.96493150826272,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.514043215421053,0.003944903962674025,0.013911599495965099,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,3.100268880059476,3.2180789659709705,3.100268880059476,3.2180789659709705,0.42274123554429316,0.4244581537670842,0.42313490096469464,-190.68950825820326,2412.1251219900482,21.228309832561276,3367.007003645494,-136.83698884139534,139.2838345410027,11.092274678748616,11.797322155038048,-59.52626374323403,53.271914967158445,11.092274678748616,11.797322155038048,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.4244581537670842,0.0005781430782658343,0.001138775144525206,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.42994164841304194,0.4578031794332886,0.42994164841304194,0.4578031794332886,0.1081678740830442,0.10856663772987511,0.10825258871917524,-239.13737588224288,8254.815472846727,9.560386881200646,11331.266688540676,-136.83698884139534,139.2838345410027,3.189452359562429,3.365980608359113,-59.52626374323403,53.271914967158445,3.189452359562429,3.365980608359113,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.10856663772987511,0.00016625932342011676,0.0002325043234108065,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
sm,1,500.0,1600.0,13.968913035116273,0.0,2.1635118334522216,2.519325131882957,2.1621730173585854,2.5204742443896033,13.968913035116273,14.03393507303585,13.986544504956807,-1314.214897279513,188.1101149193329,15362.493535310956,340.4855920134572,-136.83698884139534,139.2838345410027,173.48776325870233,195.0089731808511,-59.52626374323403,53.271914967158445,173.48776325870233,195.0089731808511,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.03393507303585,0.008929245406378745,0.05609279251319954,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
sm,2,1600.0,2600.0,4.496186711962413,0.0,1.448076697668805,1.9525469440415677,2.430764512777791,0.027378357102009164,4.496186711962413,4.514043215421053,4.500715233167844,-136.66209816816843,2233.6944064979825,76.27211189579712,19718.237598842694,-136.83698884139534,139.2838345410027,76.45837326674224,82.96493150826272,-59.52626374323403,53.271914967158445,76.45837326674224,82.96493150826272,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.514043215421053,0.003944903962674025,0.013911599495965099,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
sm,3,2600.0,3400.0,0.42274123554429316,0.0,0.1658955259961066,0.21939274870940598,0.27380153499404253,0.026214941668818215,0.42274123554429316,0.4244581537670842,0.42313490096469464,-190.68950825820326,2412.1251219900482,21.228309832561276,3367.007003645494,-136.83698884139534,139.2838345410027,11.092274678748616,11.797322155038048,-59.52626374323403,53.271914967158445,11.092274678748616,11.797322155038048,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.4244581537670842,0.0005781430782658343,0.001138775144525206,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
sm,4,3400.0,4000.0,0.1081678740830442,0.0,0.2086022656453666,0.2739739989581278,0.3443352394238654,0.0031464628390645323,0.1081678740830442,0.10856663772987511,0.10825258871917524,-239.13737588224288,8254.815472846727,9.560386881200646,11331.266688540676,-136.83698884139534,139.2838345410027,3.189452359562429,3.365980608359113,-59.52626374323403,53.271914967158445,3.189452359562429,3.365980608359113,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.10856663772987511,0.00016625932342011676,0.0002325043234108065,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,8.648301646160403,8.704969668532724,8.66458724047287,-262.23847679936637,179.22633724158837,228.7610923211804,127.53397914939413,-95.26624575894438,87.53231952567475,34.46637125144029,39.39076085178006,-59.52626374323403,53.271914967158445,34.46637125144029,39.39076085178006,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.704969668532724,0.003403868567763985,0.05326415380455707,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.826044331018905,1.835604352605311,1.828707663475609,-105.9132424595972,96.63692014962832,11.849854410791734,11.757557455327229,-95.26624575894438,87.53231952567475,9.853629534450494,10.045129962059189,-59.52626374323403,53.271914967158445,9.853629534450494,10.045129962059189,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.835604352605311,0.000974638186750518,0.008585383399655422,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.23284900286210156,0.234047995361345,0.2331653238054306,-145.10068884168152,136.17238300484786,4.437723852255101,4.19814646516698,-95.26624575894438,87.53231952567475,2.012936858985428,1.9023338011344968,-59.52626374323403,53.271914967158445,2.012936858985428,1.9023338011344968,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.234047995361345,0.00020655622116186534,0.000992436278081571,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,8.648301646160403,8.704969668532724,8.66458724047287,-262.23847679936637,179.22633724158837,228.7610923211804,127.53397914939413,-95.26624575894438,87.53231952567475,34.46637125144029,39.39076085178006,-59.52626374323403,53.271914967158445,34.46637125144029,39.39076085178006,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.704969668532724,0.003403868567763985,0.05326415380455707,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,1.826044331018905,1.835604352605311,1.828707663475609,-105.9132424595972,96.63692014962832,11.849854410791734,11.757557455327229,-95.26624575894438,87.53231952567475,9.853629534450494,10.045129962059189,-59.52626374323403,53.271914967158445,9.853629534450494,10.045129962059189,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.835604352605311,0.000974638186750518,0.008585383399655422,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.23284900286210156,0.234047995361345,0.2331653238054306,-145.10068884168152,136.17238300484786,4.437723852255101,4.19814646516698,-95.26624575894438,87.53231952567475,2.012936858985428,1.9023338011344968,-59.52626374323403,53.271914967158445,2.012936858985428,1.9023338011344968,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.234047995361345,0.00020655622116186534,0.000992436278081571,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
sm,1,200.0,800.0,8.648301646160403,0.0,0.3599816840730155,0.39022643847132965,0.39082857775284874,0.35932785720251115,8.648301646160403,8.704969668532724,8.66458724047287,-262.23847679936637,179.22633724158837,228.7610923211804,127.53397914939413,-95.26624575894438,87.53231952567475,34.46637125144029,39.39076085178006,-59.52626374323403,53.271914967158445,34.46637125144029,39.39076085178006,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.704969668532724,0.003403868567763985,0.05326415380455707,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
sm,2,800.0,1350.0,1.826044331018905,0.0,0.07686398938849624,0.07401424877838046,0.0755692054569879,0.07533576224836652,1.826044331018905,1.835604352605311,1.828707663475609,-105.9132424595972,96.63692014962832,11.849854410791734,11.757557455327229,-95.26624575894438,87.53231952567475,9.853629534450494,10.045129962059189,-59.52626374323403,53.271914967158445,9.853629534450494,10.045129962059189,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.835604352605311,0.000974638186750518,0.008585383399655422,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.23284900286210156,0.0,0.009349836328155335,0.008495590594964379,0.009218069121615872,0.008638385299907177,0.23284900286210156,0.234047995361345,0.2331653238054306,-145.10068884168152,136.17238300484786,4.437723852255101,4.19814646516698,-95.26624575894438,87.53231952567475,2.012936858985428,1.9023338011344968,-59.52626374323403,53.271914967158445,2.012936858985428,1.9023338011344968,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.234047995361345,0.00020655622116186534,0.000992436278081571,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,39.836297581036774,40.10584416598999,40.10584416598999,39.836297581036774,6.906147785671395,6.945997377212714,6.917563345222282,-1877.4814235966487,1210.0894152547182,8989.584273052798,3812.64884012331,-221.6508570601812,191.0553560844984,124.81509546283307,107.77306967023914,-59.52626374323403,53.271914967158445,124.81509546283307,107.77306967023914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.945997377212714,0.0025681805309923558,0.03728141101032634,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,3.4358068363197525,3.4728539477261897,3.4728539477261897,3.4358068363197525,1.3153741071984075,1.322671943100771,1.3174211565883003,-499.5380973636177,379.0183528544127,167.1018801060863,101.16880439921947,-221.6508570601812,191.0553560844984,33.13913746691011,27.31499225407375,-59.52626374323403,53.271914967158445,33.13913746691011,27.31499225407375,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.322671943100771,0.0006776256229342663,0.006620210279429273,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,1.137545938187178,1.1864512611671794,1.1864512611671794,1.137545938187178,0.6183466319225325,0.6217874450612161,0.6192754327956427,-265.3996162244458,229.1927682004896,34.532149692907005,27.16927116894443,-221.6508570601812,191.0553560844984,24.165179608454356,19.16207029751741,-59.52626374323403,53.271914967158445,24.165179608454356,19.16207029751741,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6217874450612161,0.0004925860404518563,0.002948227098231726,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,6.906147785671395,6.945997377212714,6.917563345222282,-1877.4814235966487,1210.0894152547182,8989.584273052798,3812.64884012331,-221.6508570601812,191.0553560844984,124.81509546283307,107.77306967023914,-59.52626374323403,53.271914967158445,124.81509546283307,107.77306967023914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.945997377212714,0.0025681805309923558,0.03728141101032634,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.3153741071984075,1.322671943100771,1.3174211565883003,-499.5380973636177,379.0183528544127,167.1018801060863,101.16880439921947,-221.6508570601812,191.0553560844984,33.13913746691011,27.31499225407375,-59.52626374323403,53.271914967158445,33.13913746691011,27.31499225407375,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.322671943100771,0.0006776256229342663,0.006620210279429273,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.6183466319225325,0.6217874450612161,0.6192754327956427,-265.3996162244458,229.1927682004896,34.532149692907005,27.16927116894443,-221.6508570601812,191.0553560844984,24.165179608454356,19.16207029751741,-59.52626374323403,53.271914967158445,24.165179608454356,19.16207029751741,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6217874450612161,0.0004925860404518563,0.002948227098231726,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,6.906147785671395,0.0,0.2581930745555885,1.8758922330978411,1.8760724096338013,0.25688060992627415,6.906147785671395,6.945997377212714,6.917563345222282,-1877.4814235966487,1210.0894152547182,8989.584273052798,3812.64884012331,-221.6508570601812,191.0553560844984,124.81509546283307,107.77306967023914,-59.52626374323403,53.271914967158445,124.81509546283307,107.77306967023914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.945997377212714,0.0025681805309923558,0.03728141101032634,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.3153741071984075,0.0,0.050136425911837514,0.07347716064606823,0.06383952235743373,0.06194408547227095,1.3153741071984075,1.322671943100771,1.3174211565883003,-499.5380973636177,379.0183528544127,167.1018801060863,101.16880439921947,-221.6508570601812,191.0553560844984,33.13913746691011,27.31499225407375,-59.52626374323403,53.271914967158445,33.13913746691011,27.31499225407375,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.322671943100771,0.0006776256229342663,0.006620210279429273,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.6183466319225325,0.0,0.02631277699731416,0.12702307426361367,0.12721278033008393,0.025379758654875163,0.6183466319225325,0.6217874450612161,0.6192754327956427,-265.3996162244458,229.1927682004896,34.532149692907005,27.16927116894443,-221.6508570601812,191.0553560844984,24.165179608454356,19.16207029751741,-59.52626374323403,53.271914967158445,24.165179608454356,19.16207029751741,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6217874450612161,0.0004925860404518563,0.002948227098231726,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,113.40978243238033,114.32262325906595,114.32262325906595,113.40978243238033,13.607390391345794,13.678756819546841,13.627848890553505,-6777.704456015869,4337.290046083525,207684.75582446507,85533.81711477334,-397.4323902881733,347.88603264691915,702.6667385229515,585.1749788806926,-59.52626374323403,53.271914967158445,702.6667385229515,585.1749788806926,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,13.678756819546841,0.004530615488583678,0.06683581271246375,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,24.546752757653252,25.120367577297543,25.120367577297543,24.546752757653252,4.6622806700210555,4.685091515104248,4.668732719271281,-1790.3470300737151,1303.0055509742938,5938.318545901043,3194.7947300929686,-397.4323902881733,347.88603264691915,290.5830469941217,237.40396098338468,-59.52626374323403,53.271914967158445,290.5830469941217,237.40396098338468,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,4.685091515104248,0.0018628774987265151,0.020947967584466376,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,1.1823628377617594,1.3119337950131,1.3119337950131,1.1823628377617594,0.620914394910488,0.6242483989777309,0.6218432527535256,-516.6569408373775,416.86182724087877,89.75962200170595,60.90534393191407,-397.4323902881733,347.88603264691915,53.0921555315888,42.778343361637276,-59.52626374323403,53.271914967158445,53.0921555315888,42.778343361637276,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,0.6242483989777309,0.00033973036731086207,0.002994273699931993,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,13.607390391345794,13.678756819546841,13.627848890553505,-6777.704456015869,4337.290046083525,207684.75582446507,85533.81711477334,-397.4323902881733,347.88603264691915,702.6667385229515,585.1749788806926,-59.52626374323403,53.271914967158445,702.6667385229515,585.1749788806926,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,13.678756819546841,0.004530615488583678,0.06683581271246375,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,4.6622806700210555,4.685091515104248,4.668732719271281,-1790.3470300737151,1303.0055509742938,5938.318545901043,3194.7947300929686,-397.4323902881733,347.88603264691915,290.5830469941217,237.40396098338468,-59.52626374323403,53.271914967158445,290.5830469941217,237.40396098338468,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,4.685091515104248,0.0018628774987265151,0.020947967584466376,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
restbkg,3,1300.0,5000.0,12.352635204309022,1.2391036250800032,3.705790561292707,3.705790561292707,3.705790561292707,3.705790561292707,0.620914394910488,0.6242483989777309,0.6218432527535256,-516.6569408373775,416.86182724087877,89.75962200170595,60.90534393191407,-397.4323902881733,347.88603264691915,53.0921555315888,42.778343361637276,-59.52626374323403,53.271914967158445,53.0921555315888,42.778343361637276,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,0.6242483989777309,0.00033973036731086207,0.002994273699931993,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
