process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHW_at_1,yield_cHW_at_0p3,cHW_95CL_LL,cHW_95CL_UL,yield_cHW_95CL_LL,yield_cHW_95CL_UL,comb_cHW_95CL_LL,comb_cHW_95CL_UL,comb_yield_cHW_95CL_LL,comb_yield_cHW_95CL_UL,all_comb_cHW_95CL_LL,all_comb_cHW_95CL_UL,all_comb_yield_cHW_95CL_LL,all_comb_yield_cHW_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHW,sm_lin_quad_cHW,quad_cHW,lin_cHW,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,19.701154784456698,15.387737960671677,-4.093999862670898,3.76200008392334,72.82205152644893,72.82348859778251,-1.5959999561309814,1.5260000228881836,22.28829275659105,25.377198336830258,-1.2029999494552612,1.128000020980835,22.28829275659105,25.377198336830258,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,19.701154784456698,3.7756384453132146,1.2536940550714224,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,10.88152700580751,5.4482903396454665,-2.440999984741211,2.308000087738037,35.25163920285813,35.257686695275275,-1.5959999561309814,1.5260000228881836,17.38744034116737,18.456579681118566,-1.2029999494552612,1.128000020980835,17.38744034116737,18.456579681118566,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,10.88152700580751,5.415557431516222,0.7215420049746868,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,2.6504312315816714,0.8520433765871729,-2.430999994277954,2.369999885559082,11.527847642212583,11.52473835846343,-1.5959999561309814,1.5260000228881836,5.274488502837658,5.219414373919758,-1.2029999494552612,1.128000020980835,5.274488502837658,5.219414373919758,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,2.6504312315816714,1.888150576339386,0.11452975789379605,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,1.3203349319352529,0.23586261612953194,-1.8830000162124634,1.8559999465942383,4.20125486804193,4.2014466888084,-1.5959999561309814,1.5260000228881836,3.044657136205262,2.888093458716823,-1.2029999494552612,1.128000020980835,3.044657136205262,2.888093458716823,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,1.3203349319352529,1.1674414329078704,0.031572302656512674,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,19.701154784456698,15.387737960671677,-4.093999862670898,3.76200008392334,72.82205152644893,72.82348859778251,-1.5959999561309814,1.5260000228881836,22.28829275659105,25.377198336830258,-1.2029999494552612,1.128000020980835,22.28829275659105,25.377198336830258,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,19.701154784456698,3.7756384453132146,1.2536940550714224,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,10.88152700580751,5.4482903396454665,-2.440999984741211,2.308000087738037,35.25163920285813,35.257686695275275,-1.5959999561309814,1.5260000228881836,17.38744034116737,18.456579681118566,-1.2029999494552612,1.128000020980835,17.38744034116737,18.456579681118566,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,10.88152700580751,5.415557431516222,0.7215420049746868,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,2.6504312315816714,0.8520433765871729,-2.430999994277954,2.369999885559082,11.527847642212583,11.52473835846343,-1.5959999561309814,1.5260000228881836,5.274488502837658,5.219414373919758,-1.2029999494552612,1.128000020980835,5.274488502837658,5.219414373919758,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,2.6504312315816714,1.888150576339386,0.11452975789379605,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,1.3203349319352529,0.23586261612953194,-1.8830000162124634,1.8559999465942383,4.20125486804193,4.2014466888084,-1.5959999561309814,1.5260000228881836,3.044657136205262,2.888093458716823,-1.2029999494552612,1.128000020980835,3.044657136205262,2.888093458716823,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,1.3203349319352529,1.1674414329078704,0.031572302656512674,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,19.701154784456698,15.387737960671677,-4.093999862670898,3.76200008392334,72.82205152644893,72.82348859778251,-1.5959999561309814,1.5260000228881836,22.28829275659105,25.377198336830258,-1.2029999494552612,1.128000020980835,22.28829275659105,25.377198336830258,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,19.701154784456698,3.7756384453132146,1.2536940550714224,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,10.88152700580751,5.4482903396454665,-2.440999984741211,2.308000087738037,35.25163920285813,35.257686695275275,-1.5959999561309814,1.5260000228881836,17.38744034116737,18.456579681118566,-1.2029999494552612,1.128000020980835,17.38744034116737,18.456579681118566,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,10.88152700580751,5.415557431516222,0.7215420049746868,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,2.6504312315816714,0.8520433765871729,-2.430999994277954,2.369999885559082,11.527847642212583,11.52473835846343,-1.5959999561309814,1.5260000228881836,5.274488502837658,5.219414373919758,-1.2029999494552612,1.128000020980835,5.274488502837658,5.219414373919758,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,2.6504312315816714,1.888150576339386,0.11452975789379605,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,1.3203349319352529,0.23586261612953194,-1.8830000162124634,1.8559999465942383,4.20125486804193,4.2014466888084,-1.5959999561309814,1.5260000228881836,3.044657136205262,2.888093458716823,-1.2029999494552612,1.128000020980835,3.044657136205262,2.888093458716823,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,1.3203349319352529,1.1674414329078704,0.031572302656512674,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
sm,1,500.0,1600.0,14.67182228407206,0.0,0.0,0.0,0.0,0.0,14.67182228407206,19.701154784456698,15.387737960671677,-4.093999862670898,3.76200008392334,72.82205152644893,72.82348859778251,-1.5959999561309814,1.5260000228881836,22.28829275659105,25.377198336830258,-1.2029999494552612,1.128000020980835,22.28829275659105,25.377198336830258,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,19.701154784456698,3.7756384453132146,1.2536940550714224,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
sm,2,1600.0,2600.0,4.744427569316601,0.0,0.0,0.0,0.0,0.0,4.744427569316601,10.88152700580751,5.4482903396454665,-2.440999984741211,2.308000087738037,35.25163920285813,35.257686695275275,-1.5959999561309814,1.5260000228881836,17.38744034116737,18.456579681118566,-1.2029999494552612,1.128000020980835,17.38744034116737,18.456579681118566,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,10.88152700580751,5.415557431516222,0.7215420049746868,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
sm,3,2600.0,3400.0,0.6477508973484893,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,2.6504312315816714,0.8520433765871729,-2.430999994277954,2.369999885559082,11.527847642212583,11.52473835846343,-1.5959999561309814,1.5260000228881836,5.274488502837658,5.219414373919758,-1.2029999494552612,1.128000020980835,5.274488502837658,5.219414373919758,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,2.6504312315816714,1.888150576339386,0.11452975789379605,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
sm,4,3400.0,4000.0,0.1213211963708698,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,1.3203349319352529,0.23586261612953194,-1.8830000162124634,1.8559999465942383,4.20125486804193,4.2014466888084,-1.5959999561309814,1.5260000228881836,3.044657136205262,2.888093458716823,-1.2029999494552612,1.128000020980835,3.044657136205262,2.888093458716823,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,1.3203349319352529,1.1674414329078704,0.031572302656512674,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,11.80682779710775,13.617219648961651,12.12313768701725,-8.6899995803833,8.010000228881836,87.02017681628047,86.9522283093363,-2.374000072479248,2.25,16.159916324685042,18.917812128689803,-1.2029999494552612,1.128000020980835,16.159916324685042,18.917812128689803,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,13.617219648961651,1.0800365030793866,0.7303553487745145,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,2.416703550667557,3.582636153193496,2.5668471501905876,-3.36299991607666,3.135999917984009,12.444317267446488,12.440982740068094,-2.374000072479248,2.25,7.263356324786274,7.713750762173476,-1.2029999494552612,1.128000020980835,7.263356324786274,7.713750762173476,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,3.582636153193496,0.9506484820702423,0.21528412045569656,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.30569928820139763,0.8836091499556028,0.3670802615233472,-2.6510000228881836,2.569000005722046,3.9353181102320387,3.939935102192131,-2.374000072479248,2.25,3.20536962087918,3.1058891361346794,-1.2029999494552612,1.128000020980835,3.20536962087918,3.1058891361346794,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.8836091499556028,0.5332951676395805,0.04461469411462465,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,11.80682779710775,13.617219648961651,12.12313768701725,-8.6899995803833,8.010000228881836,87.02017681628047,86.9522283093363,-2.374000072479248,2.25,16.159916324685042,18.917812128689803,-1.2029999494552612,1.128000020980835,16.159916324685042,18.917812128689803,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,13.617219648961651,1.0800365030793866,0.7303553487745145,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,2.416703550667557,3.582636153193496,2.5668471501905876,-3.36299991607666,3.135999917984009,12.444317267446488,12.440982740068094,-2.374000072479248,2.25,7.263356324786274,7.713750762173476,-1.2029999494552612,1.128000020980835,7.263356324786274,7.713750762173476,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,3.582636153193496,0.9506484820702423,0.21528412045569656,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.30569928820139763,0.8836091499556028,0.3670802615233472,-2.6510000228881836,2.569000005722046,3.9353181102320387,3.939935102192131,-2.374000072479248,2.25,3.20536962087918,3.1058891361346794,-1.2029999494552612,1.128000020980835,3.20536962087918,3.1058891361346794,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.8836091499556028,0.5332951676395805,0.04461469411462465,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,11.80682779710775,0.0,0.0,0.0,0.0,0.0,11.80682779710775,13.617219648961651,12.12313768701725,-8.6899995803833,8.010000228881836,87.02017681628047,86.9522283093363,-2.374000072479248,2.25,16.159916324685042,18.917812128689803,-1.2029999494552612,1.128000020980835,16.159916324685042,18.917812128689803,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,13.617219648961651,1.0800365030793866,0.7303553487745145,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,2.416703550667557,0.0,0.0,0.0,0.0,0.0,2.416703550667557,3.582636153193496,2.5668471501905876,-3.36299991607666,3.135999917984009,12.444317267446488,12.440982740068094,-2.374000072479248,2.25,7.263356324786274,7.713750762173476,-1.2029999494552612,1.128000020980835,7.263356324786274,7.713750762173476,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,3.582636153193496,0.9506484820702423,0.21528412045569656,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.30569928820139763,0.0,0.0,0.0,0.0,0.0,0.30569928820139763,0.8836091499556028,0.3670802615233472,-2.6510000228881836,2.569000005722046,3.9353181102320387,3.939935102192131,-2.374000072479248,2.25,3.20536962087918,3.1058891361346794,-1.2029999494552612,1.128000020980835,3.20536962087918,3.1058891361346794,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.8836091499556028,0.5332951676395805,0.04461469411462465,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,40.64135943351033,40.64135943351033,40.64135943351033,40.64135943351033,9.224408478558676,10.68968958537344,9.474521339158096,-13.899999618530273,13.300000190734863,175.72097484031903,176.31092813983167,-3.7139999866485596,3.5959999561309814,19.578677555786562,22.916211942524818,-1.2029999494552612,1.128000020980835,19.578677555786562,22.916211942524818,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.68968958537344,0.9022451021190951,0.5630360046956682,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,19.158467213884233,19.158467213884233,19.158467213884233,19.158467213884233,1.7076391086625182,2.3414509906727137,1.7937845442668678,-8.850000381469727,8.569999694824219,39.26877343494444,39.267348204693086,-3.7139999866485596,3.5959999561309814,8.02403328823703,8.60989789213351,-1.2029999494552612,1.128000020980835,8.02403328823703,8.60989789213351,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,2.3414509906727137,0.49522918570813856,0.13858269630205688,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,3.576335531481355,3.5763355314813543,3.5763355314813543,3.576335531481355,0.8198408281756644,1.8524649785803309,0.9354295826472545,-3.813999891281128,3.693000078201294,13.86045932826286,13.8302382864583,-3.7139999866485596,3.5959999561309814,13.175091585228369,13.165942010294765,-1.2029999494552612,1.128000020980835,13.175091585228369,13.165942010294765,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,1.8524649785803309,0.9247547173800466,0.10786943302461993,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,9.224408478558676,10.68968958537344,9.474521339158096,-13.899999618530273,13.300000190734863,175.72097484031903,176.31092813983167,-3.7139999866485596,3.5959999561309814,19.578677555786562,22.916211942524818,-1.2029999494552612,1.128000020980835,19.578677555786562,22.916211942524818,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.68968958537344,0.9022451021190951,0.5630360046956682,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.7076391086625182,2.3414509906727137,1.7937845442668678,-8.850000381469727,8.569999694824219,39.26877343494444,39.267348204693086,-3.7139999866485596,3.5959999561309814,8.02403328823703,8.60989789213351,-1.2029999494552612,1.128000020980835,8.02403328823703,8.60989789213351,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,2.3414509906727137,0.49522918570813856,0.13858269630205688,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,1.8524649785803309,0.9354295826472545,-3.813999891281128,3.693000078201294,13.86045932826286,13.8302382864583,-3.7139999866485596,3.5959999561309814,13.175091585228369,13.165942010294765,-1.2029999494552612,1.128000020980835,13.175091585228369,13.165942010294765,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,1.8524649785803309,0.9247547173800466,0.10786943302461993,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,9.224408478558676,0.0,0.0,0.0,0.0,0.0,9.224408478558676,10.68968958537344,9.474521339158096,-13.899999618530273,13.300000190734863,175.72097484031903,176.31092813983167,-3.7139999866485596,3.5959999561309814,19.578677555786562,22.916211942524818,-1.2029999494552612,1.128000020980835,19.578677555786562,22.916211942524818,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.68968958537344,0.9022451021190951,0.5630360046956682,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.7076391086625182,0.0,0.0,0.0,0.0,0.0,1.7076391086625182,2.3414509906727137,1.7937845442668678,-8.850000381469727,8.569999694824219,39.26877343494444,39.267348204693086,-3.7139999866485596,3.5959999561309814,8.02403328823703,8.60989789213351,-1.2029999494552612,1.128000020980835,8.02403328823703,8.60989789213351,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,2.3414509906727137,0.49522918570813856,0.13858269630205688,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.8198408281756644,0.0,0.0,0.0,0.0,0.0,0.8198408281756644,1.8524649785803309,0.9354295826472545,-3.813999891281128,3.693000078201294,13.86045932826286,13.8302382864583,-3.7139999866485596,3.5959999561309814,13.175091585228369,13.165942010294765,-1.2029999494552612,1.128000020980835,13.175091585228369,13.165942010294765,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,1.8524649785803309,0.9247547173800466,0.10786943302461993,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,39.804770569751554,39.80477056975133,39.80477056975133,39.804770569751554,18.348341515166606,20.13051904948044,18.6729593155993,-22.0,22.0,485.22587714072154,519.6342589652729,-5.309999942779541,5.179999828338623,42.39673596713226,49.23607537807458,-1.2029999494552612,1.128000020980835,42.39673596713226,49.23607537807458,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,20.13051904948044,1.000168856483121,0.7820086778307136,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,17.30675249810821,17.30675249810821,17.30675249810821,17.30675249810821,6.116150059110248,7.371049637836216,6.297605928026221,-11.300000190734863,10.899999618530273,121.00720072934651,120.00388689337812,-5.309999942779541,5.179999828338623,30.56767438347374,32.72377214752531,-1.2029999494552612,1.128000020980835,30.56767438347374,32.72377214752531,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,7.371049637836216,0.928638117627702,0.3262614610982668,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.8069959349827515,1.2762677083673086,0.8611345345701606,-5.639999866485596,5.510000228881836,13.611460434786679,13.645472722475436,-5.309999942779541,5.179999828338623,12.139289990950164,12.171286930509138,-1.2029999494552612,1.128000020980835,12.139289990950164,12.171286930509138,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,1.2762677083673086,0.41258539251408566,0.05668638087047151,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,18.348341515166606,20.13051904948044,18.6729593155993,-22.0,22.0,485.22587714072154,519.6342589652729,-5.309999942779541,5.179999828338623,42.39673596713226,49.23607537807458,-1.2029999494552612,1.128000020980835,42.39673596713226,49.23607537807458,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,20.13051904948044,1.000168856483121,0.7820086778307136,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,6.116150059110248,7.371049637836216,6.297605928026221,-11.300000190734863,10.899999618530273,121.00720072934651,120.00388689337812,-5.309999942779541,5.179999828338623,30.56767438347374,32.72377214752531,-1.2029999494552612,1.128000020980835,30.56767438347374,32.72377214752531,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,7.371049637836216,0.928638117627702,0.3262614610982668,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
restbkg,3,1300.0,5000.0,12.352635204309022,1.2391036250800032,3.705790561292707,3.705790561292707,3.705790561292707,3.705790561292707,0.8069959349827515,1.2762677083673086,0.8611345345701606,-5.639999866485596,5.510000228881836,13.611460434786679,13.645472722475436,-5.309999942779541,5.179999828338623,12.139289990950164,12.171286930509138,-1.2029999494552612,1.128000020980835,12.139289990950164,12.171286930509138,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,1.2762677083673086,0.41258539251408566,0.05668638087047151,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
sm,1,200.0,800.0,18.348341515166606,0.0,0.0,0.0,0.0,0.0,18.348341515166606,20.13051904948044,18.6729593155993,-22.0,22.0,485.22587714072154,519.6342589652729,-5.309999942779541,5.179999828338623,42.39673596713226,49.23607537807458,-1.2029999494552612,1.128000020980835,42.39673596713226,49.23607537807458,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,20.13051904948044,1.000168856483121,0.7820086778307136,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
