process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHB_at_1,yield_cHB_at_0p3,cHB_95CL_LL,cHB_95CL_UL,yield_cHB_95CL_LL,yield_cHB_95CL_UL,comb_cHB_95CL_LL,comb_cHB_95CL_UL,comb_yield_cHB_95CL_LL,comb_yield_cHB_95CL_UL,all_comb_cHB_95CL_LL,all_comb_cHB_95CL_UL,all_comb_yield_cHB_95CL_LL,all_comb_yield_cHB_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHB,sm_lin_quad_cHB,quad_cHB,lin_cHB,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,38.8691076437797,38.8691076437797,38.8691076437797,38.8691076437797,13.968913035116273,14.02963106415177,13.972282576119712,-66.92307526573899,51.70419435283247,331.25637664321806,202.44265439245837,-13.962262881996592,18.700632193088737,27.889753822440866,38.50521374885539,-8.13158564579556,8.236069227645446,27.889753822440866,38.50521374885539,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.02963106415177,0.07069460812957919,-0.009976579094082894,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,8.23642204148819,8.236422041488193,8.23642204148819,8.236422041488193,4.496186711962413,4.578642158666145,4.502422383202402,-24.852644991861165,55.40450808901538,59.051669035747004,274.6199220562785,-13.962262881996592,18.700632193088737,21.74959595347041,35.20034338828451,-8.13158564579556,8.236069227645446,21.74959595347041,35.20034338828451,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.578642158666145,0.08809982271966808,-0.005644376015935926,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.42274123554429316,0.45447099794156937,0.42542180543558555,-18.976716398612638,21.761599046019906,12.165235574224138,15.825654327312773,-13.962262881996592,18.700632193088737,6.782490302383795,11.79508763417005,-8.13158564579556,8.236069227645446,6.782490302383795,11.79508763417005,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.45447099794156937,0.032563613466145246,-0.0008338510688690182,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.1081678740830442,0.12448769639931803,0.1096110706762484,-15.848768230266606,108.24775426377023,4.239973715945822,192.75146783541436,-13.962262881996592,18.700632193088737,3.315086367938835,5.855764638330014,-8.13158564579556,8.236069227645446,3.315086367938835,5.855764638330014,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.12448769639931803,0.016441667150847408,-0.00012184483457357287,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,53.6144084988141,53.6144084988141,53.6144084988141,53.6144084988141,13.968913035116273,14.02963106415177,13.972282576119712,-66.92307526573899,51.70419435283247,331.25637664321806,202.44265439245837,-13.962262881996592,18.700632193088737,27.889753822440866,38.50521374885539,-8.13158564579556,8.236069227645446,27.889753822440866,38.50521374885539,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.02963106415177,0.07069460812957919,-0.009976579094082894,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,8.644172409180143,8.644172409180143,8.644172409180143,8.644172409180143,4.496186711962413,4.578642158666145,4.502422383202402,-24.852644991861165,55.40450808901538,59.051669035747004,274.6199220562785,-13.962262881996592,18.700632193088737,21.74959595347041,35.20034338828451,-8.13158564579556,8.236069227645446,21.74959595347041,35.20034338828451,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.578642158666145,0.08809982271966808,-0.005644376015935926,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.42274123554429316,0.45447099794156937,0.42542180543558555,-18.976716398612638,21.761599046019906,12.165235574224138,15.825654327312773,-13.962262881996592,18.700632193088737,6.782490302383795,11.79508763417005,-8.13158564579556,8.236069227645446,6.782490302383795,11.79508763417005,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.45447099794156937,0.032563613466145246,-0.0008338510688690182,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.1081678740830442,0.12448769639931803,0.1096110706762484,-15.848768230266606,108.24775426377023,4.239973715945822,192.75146783541436,-13.962262881996592,18.700632193088737,3.315086367938835,5.855764638330014,-8.13158564579556,8.236069227645446,3.315086367938835,5.855764638330014,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.12448769639931803,0.016441667150847408,-0.00012184483457357287,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,62.26389498186544,62.314390835987936,62.29699730878938,62.28129775367333,13.968913035116273,14.02963106415177,13.972282576119712,-66.92307526573899,51.70419435283247,331.25637664321806,202.44265439245837,-13.962262881996592,18.700632193088737,27.889753822440866,38.50521374885539,-8.13158564579556,8.236069227645446,27.889753822440866,38.50521374885539,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.02963106415177,0.07069460812957919,-0.009976579094082894,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,19.927078945296856,20.11997140348343,20.07571114336959,19.971668599720715,4.496186711962413,4.578642158666145,4.502422383202402,-24.852644991861165,55.40450808901538,59.051669035747004,274.6199220562785,-13.962262881996592,18.700632193088737,21.74959595347041,35.20034338828451,-8.13158564579556,8.236069227645446,21.74959595347041,35.20034338828451,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.578642158666145,0.08809982271966808,-0.005644376015935926,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,3.100268880059476,3.2180789659709705,3.100268880059476,3.2180789659709705,0.42274123554429316,0.45447099794156937,0.42542180543558555,-18.976716398612638,21.761599046019906,12.165235574224138,15.825654327312773,-13.962262881996592,18.700632193088737,6.782490302383795,11.79508763417005,-8.13158564579556,8.236069227645446,6.782490302383795,11.79508763417005,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.45447099794156937,0.032563613466145246,-0.0008338510688690182,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.42994164841304194,0.4578031794332886,0.42994164841304194,0.4578031794332886,0.1081678740830442,0.12448769639931803,0.1096110706762484,-15.848768230266606,108.24775426377023,4.239973715945822,192.75146783541436,-13.962262881996592,18.700632193088737,3.315086367938835,5.855764638330014,-8.13158564579556,8.236069227645446,3.315086367938835,5.855764638330014,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.12448769639931803,0.016441667150847408,-0.00012184483457357287,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
sm,1,500.0,1600.0,13.968913035116273,0.0,2.1635118334522216,2.519325131882957,2.1621730173585854,2.5204742443896033,13.968913035116273,14.02963106415177,13.972282576119712,-66.92307526573899,51.70419435283247,331.25637664321806,202.44265439245837,-13.962262881996592,18.700632193088737,27.889753822440866,38.50521374885539,-8.13158564579556,8.236069227645446,27.889753822440866,38.50521374885539,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,14.02963106415177,0.07069460812957919,-0.009976579094082894,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
sm,2,1600.0,2600.0,4.496186711962413,0.0,1.448076697668805,1.9525469440415677,2.430764512777791,0.027378357102009164,4.496186711962413,4.578642158666145,4.502422383202402,-24.852644991861165,55.40450808901538,59.051669035747004,274.6199220562785,-13.962262881996592,18.700632193088737,21.74959595347041,35.20034338828451,-8.13158564579556,8.236069227645446,21.74959595347041,35.20034338828451,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,4.578642158666145,0.08809982271966808,-0.005644376015935926,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
sm,3,2600.0,3400.0,0.42274123554429316,0.0,0.1658955259961066,0.21939274870940598,0.27380153499404253,0.026214941668818215,0.42274123554429316,0.45447099794156937,0.42542180543558555,-18.976716398612638,21.761599046019906,12.165235574224138,15.825654327312773,-13.962262881996592,18.700632193088737,6.782490302383795,11.79508763417005,-8.13158564579556,8.236069227645446,6.782490302383795,11.79508763417005,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,0.45447099794156937,0.032563613466145246,-0.0008338510688690182,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
sm,4,3400.0,4000.0,0.1081678740830442,0.0,0.2086022656453666,0.2739739989581278,0.3443352394238654,0.0031464628390645323,0.1081678740830442,0.12448769639931803,0.1096110706762484,-15.848768230266606,108.24775426377023,4.239973715945822,192.75146783541436,-13.962262881996592,18.700632193088737,3.315086367938835,5.855764638330014,-8.13158564579556,8.236069227645446,3.315086367938835,5.855764638330014,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,0.12448769639931803,0.016441667150847408,-0.00012184483457357287,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,8.648301646160403,8.662103326947943,8.650094108327796,-82.34682608395363,82.11654445457097,84.25190338002972,84.25942166092763,-20.49106595179093,20.518018644466707,13.289388939586768,13.409212984085784,-8.13158564579556,8.236069227645446,13.289388939586768,13.409212984085784,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.662103326947943,0.011181152708902872,0.0026205280786371077,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.826044331018905,1.8374528538373045,1.8270266689170247,-29.221248082927886,29.238334144081815,11.754404802037165,11.753643317158827,-20.49106595179093,20.518018644466707,6.709467025258059,6.713634586332555,-8.13158564579556,8.236069227645446,6.709467025258059,6.713634586332555,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.8374528538373045,0.011620090225714294,-0.00021156740731465007,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.23284900286210156,0.23940624734820765,0.23340359691430745,-23.057255914445182,23.081791118830587,3.812845944636548,3.8126481993021497,-20.49106595179093,20.518018644466707,3.06069547482776,3.061186580885223,-8.13158564579556,8.236069227645446,3.06069547482776,3.061186580885223,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.23940624734820765,0.0067265680648853285,-0.00016932357877924575,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,8.648301646160403,8.662103326947943,8.650094108327796,-82.34682608395363,82.11654445457097,84.25190338002972,84.25942166092763,-20.49106595179093,20.518018644466707,13.289388939586768,13.409212984085784,-8.13158564579556,8.236069227645446,13.289388939586768,13.409212984085784,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.662103326947943,0.011181152708902872,0.0026205280786371077,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,1.826044331018905,1.8374528538373045,1.8270266689170247,-29.221248082927886,29.238334144081815,11.754404802037165,11.753643317158827,-20.49106595179093,20.518018644466707,6.709467025258059,6.713634586332555,-8.13158564579556,8.236069227645446,6.709467025258059,6.713634586332555,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.8374528538373045,0.011620090225714294,-0.00021156740731465007,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.23284900286210156,0.23940624734820765,0.23340359691430745,-23.057255914445182,23.081791118830587,3.812845944636548,3.8126481993021497,-20.49106595179093,20.518018644466707,3.06069547482776,3.061186580885223,-8.13158564579556,8.236069227645446,3.06069547482776,3.061186580885223,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.23940624734820765,0.0067265680648853285,-0.00016932357877924575,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
sm,1,200.0,800.0,8.648301646160403,0.0,0.3599816840730155,0.39022643847132965,0.39082857775284874,0.35932785720251115,8.648301646160403,8.662103326947943,8.650094108327796,-82.34682608395363,82.11654445457097,84.25190338002972,84.25942166092763,-20.49106595179093,20.518018644466707,13.289388939586768,13.409212984085784,-8.13158564579556,8.236069227645446,13.289388939586768,13.409212984085784,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,8.662103326947943,0.011181152708902872,0.0026205280786371077,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
sm,2,800.0,1350.0,1.826044331018905,0.0,0.07686398938849624,0.07401424877838046,0.0755692054569879,0.07533576224836652,1.826044331018905,1.8374528538373045,1.8270266689170247,-29.221248082927886,29.238334144081815,11.754404802037165,11.753643317158827,-20.49106595179093,20.518018644466707,6.709467025258059,6.713634586332555,-8.13158564579556,8.236069227645446,6.709467025258059,6.713634586332555,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,1.8374528538373045,0.011620090225714294,-0.00021156740731465007,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.23284900286210156,0.0,0.009349836328155335,0.008495590594964379,0.009218069121615872,0.008638385299907177,0.23284900286210156,0.23940624734820765,0.23340359691430745,-23.057255914445182,23.081791118830587,3.812845944636548,3.8126481993021497,-20.49106595179093,20.518018644466707,3.06069547482776,3.061186580885223,-8.13158564579556,8.236069227645446,3.06069547482776,3.061186580885223,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,0.23940624734820765,0.0067265680648853285,-0.00016932357877924575,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,39.836297581036774,40.10584416598999,40.10584416598999,39.836297581036774,6.906147785671395,6.917514942681314,6.907454515553071,-152.68638640460605,150.488705568343,240.21057458107973,233.94646616178235,-34.658982131136234,34.70617047461711,18.891325165423247,19.01781500681914,-8.13158564579556,8.236069227645446,18.891325165423247,19.01781500681914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.917514942681314,0.01001627248238232,0.001350884527536067,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,3.4358068363197525,3.4728539477261897,3.4728539477261897,3.4358068363197525,1.3153741071984075,1.3219265972394705,1.3159868495389835,-62.40481078165875,62.38539525084324,26.399428286708197,26.397496375646668,-34.658982131136234,34.70617047461711,9.051052038479064,9.079744202567962,-8.13158564579556,8.236069227645446,9.051052038479064,9.079744202567962,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.3219265972394705,0.006442879389251511,0.00010961065181147589,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,1.137545938187178,1.1864512611671794,1.1864512611671794,1.137545938187178,0.6183466319225325,0.6280113929092948,0.6191125079257116,-35.88151244958206,35.932665757742335,13.716642545301717,13.718415935658165,-34.658982131136234,34.70617047461711,12.839879973622264,12.838798641183136,-8.13158564579556,8.236069227645446,12.839879973622264,12.838798641183136,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6280113929092948,0.010159772823093065,-0.0004950118363308276,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,6.906147785671395,6.917514942681314,6.907454515553071,-152.68638640460605,150.488705568343,240.21057458107973,233.94646616178235,-34.658982131136234,34.70617047461711,18.891325165423247,19.01781500681914,-8.13158564579556,8.236069227645446,18.891325165423247,19.01781500681914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.917514942681314,0.01001627248238232,0.001350884527536067,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.3153741071984075,1.3219265972394705,1.3159868495389835,-62.40481078165875,62.38539525084324,26.399428286708197,26.397496375646668,-34.658982131136234,34.70617047461711,9.051052038479064,9.079744202567962,-8.13158564579556,8.236069227645446,9.051052038479064,9.079744202567962,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.3219265972394705,0.006442879389251511,0.00010961065181147589,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.6183466319225325,0.6280113929092948,0.6191125079257116,-35.88151244958206,35.932665757742335,13.716642545301717,13.718415935658165,-34.658982131136234,34.70617047461711,12.839879973622264,12.838798641183136,-8.13158564579556,8.236069227645446,12.839879973622264,12.838798641183136,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6280113929092948,0.010159772823093065,-0.0004950118363308276,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,6.906147785671395,0.0,0.2581930745555885,1.8758922330978411,1.8760724096338013,0.25688060992627415,6.906147785671395,6.917514942681314,6.907454515553071,-152.68638640460605,150.488705568343,240.21057458107973,233.94646616178235,-34.658982131136234,34.70617047461711,18.891325165423247,19.01781500681914,-8.13158564579556,8.236069227645446,18.891325165423247,19.01781500681914,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,6.917514942681314,0.01001627248238232,0.001350884527536067,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.3153741071984075,0.0,0.050136425911837514,0.07347716064606823,0.06383952235743373,0.06194408547227095,1.3153741071984075,1.3219265972394705,1.3159868495389835,-62.40481078165875,62.38539525084324,26.399428286708197,26.397496375646668,-34.658982131136234,34.70617047461711,9.051052038479064,9.079744202567962,-8.13158564579556,8.236069227645446,9.051052038479064,9.079744202567962,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,1.3219265972394705,0.006442879389251511,0.00010961065181147589,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.6183466319225325,0.0,0.02631277699731416,0.12702307426361367,0.12721278033008393,0.025379758654875163,0.6183466319225325,0.6280113929092948,0.6191125079257116,-35.88151244958206,35.932665757742335,13.716642545301717,13.718415935658165,-34.658982131136234,34.70617047461711,12.839879973622264,12.838798641183136,-8.13158564579556,8.236069227645446,12.839879973622264,12.838798641183136,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,0.6280113929092948,0.010159772823093065,-0.0004950118363308276,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,113.40978243238033,114.32262325906595,114.32262325906595,113.40978243238033,13.607390391345794,13.644317072121975,13.61182902446287,-308.78667510785033,303.5953546268232,3026.5332325833992,2929.27567683181,-38.06453360432219,38.113330926804075,59.21401855792821,59.7360964355324,-8.13158564579556,8.236069227645446,59.21401855792821,59.7360964355324,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,13.644317072121975,0.031616052932285324,0.005310627843895688,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,24.546752757653252,25.120367577297543,25.120367577297543,24.546752757653252,4.6622806700210555,4.700849815903334,4.666350596978945,-118.57238667139733,118.70129932444891,506.5007363253332,508.2697291875028,-38.06453360432219,38.113330926804075,56.3061353621482,56.65609052451949,-8.13158564579556,8.236069227645446,56.3061353621482,56.65609052451949,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,4.700849815903334,0.035718175270449584,0.002850970611828707,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,1.1823628377617594,1.3119337950131,1.3119337950131,1.1823628377617594,0.620914394910488,0.6372934385379714,0.622552369030531,-41.03369183678837,41.089116368202255,26.853519726443047,26.988598641844753,-38.06453360432219,38.113330926804075,23.192388150916702,23.30981360278262,-8.13158564579556,8.236069227645446,23.192388150916702,23.30981360278262,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,0.6372934385379714,0.015598756991438192,0.0007802866360451244,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,13.607390391345794,13.644317072121975,13.61182902446287,-308.78667510785033,303.5953546268232,3026.5332325833992,2929.27567683181,-38.06453360432219,38.113330926804075,59.21401855792821,59.7360964355324,-8.13158564579556,8.236069227645446,59.21401855792821,59.7360964355324,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,13.644317072121975,0.031616052932285324,0.005310627843895688,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,4.6622806700210555,4.700849815903334,4.666350596978945,-118.57238667139733,118.70129932444891,506.5007363253332,508.2697291875028,-38.06453360432219,38.113330926804075,56.3061353621482,56.65609052451949,-8.13158564579556,8.236069227645446,56.3061353621482,56.65609052451949,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,4.700849815903334,0.035718175270449584,0.002850970611828707,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
restbkg,3,1300.0,5000.0,12.352635204309022,1.2391036250800032,3.705790561292707,3.705790561292707,3.705790561292707,3.705790561292707,0.620914394910488,0.6372934385379714,0.622552369030531,-41.03369183678837,41.089116368202255,26.853519726443047,26.988598641844753,-38.06453360432219,38.113330926804075,23.192388150916702,23.30981360278262,-8.13158564579556,8.236069227645446,23.192388150916702,23.30981360278262,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,0.6372934385379714,0.015598756991438192,0.0007802866360451244,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
