process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cT0_at_1,yield_cT0_at_0p3,cT0_95CL_LL,cT0_95CL_UL,yield_cT0_95CL_LL,yield_cT0_95CL_UL,comb_cT0_95CL_LL,comb_cT0_95CL_UL,comb_yield_cT0_95CL_LL,comb_yield_cT0_95CL_UL,all_comb_cT0_95CL_LL,all_comb_cT0_95CL_UL,all_comb_yield_cT0_95CL_LL,all_comb_yield_cT0_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cT0,sm_lin_quad_cT0,quad_cT0,lin_cT0,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,11.231291306337436,-0.22770448267020818,0.22281889809471378,6.312748274699777,6.312761738093908,-0.22683729920929316,0.2215417247226175,6.2656587121956955,6.243472172460538,-0.1612602040586097,0.15638252435670458,6.2656587121956955,6.243472172460538,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,120.76284194888092,0.5900269618149212,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,1.988961049874141,6.391116496968367,2.4982732286460765,-3.4934868765873777,3.3532734582280774,47.25902932773717,47.238104686406956,-0.22683729920929316,0.2215417247226175,2.065570193155532,2.297919576675856,-0.1612602040586097,0.15638252435670458,2.065570193155532,2.297919576675856,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,6.391116496968367,3.8634974064587246,0.5386580406355015,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.3195511573378442,8.36653695408664,2.075525423908559,-2.0565965872741105,1.9671339538205768,27.481050578681348,27.485733844409943,-0.22683729920929316,0.2215417247226175,1.520817478773536,1.7654050580555798,-0.1612602040586097,0.15638252435670458,1.520817478773536,1.7654050580555798,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,8.36653695408664,6.467245106923447,0.5797406898253494,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.8739811416145821,9.700097933930644,1.7567771715344231,-1.3572406738948288,1.3071303995369428,15.78512622142552,15.78511264175318,-0.22683729920929316,0.2215417247226175,1.2109222013003933,1.3798086937204135,-0.1612602040586097,0.15638252435670458,1.2109222013003933,1.3798086937204135,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,9.700097933930644,8.404947656071322,0.4211691362447406,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.270426612693366,10.728972255469914,1.2806611705671078,-0.9962351773643807,0.9638161150771087,9.997262071690141,9.997256791611392,-0.22683729920929316,0.2215417247226175,0.7171795900969646,0.8403771077523844,-0.1612602040586097,0.15638252435670458,0.7171795900969646,0.8403771077523844,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,10.728972255469914,10.130138737901058,0.3284069048754902,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16235993529314968,10.945962838087478,1.1824566308248767,-0.7716375656365626,0.749257103279913,6.260474054400279,6.26047452025911,-0.22683729920929316,0.2215417247226175,0.6515384530209498,0.7323381052131488,-0.1612602040586097,0.15638252435670458,0.6515384530209498,0.7323381052131488,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,10.945962838087478,10.547543691936054,0.23605921085827425,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,11.231291306337436,-0.22770448267020818,0.22281889809471378,6.312748274699777,6.312761738093908,-0.22683729920929316,0.2215417247226175,6.2656587121956955,6.243472172460538,-0.1612602040586097,0.15638252435670458,6.2656587121956955,6.243472172460538,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,120.76284194888092,0.5900269618149212,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,1.988961049874141,0.0,0.0,0.0,0.0,0.0,1.988961049874141,6.391116496968367,2.4982732286460765,-3.4934868765873777,3.3532734582280774,47.25902932773717,47.238104686406956,-0.22683729920929316,0.2215417247226175,2.065570193155532,2.297919576675856,-0.1612602040586097,0.15638252435670458,2.065570193155532,2.297919576675856,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,6.391116496968367,3.8634974064587246,0.5386580406355015,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.3195511573378442,0.0,0.0,0.0,0.0,0.0,1.3195511573378442,8.36653695408664,2.075525423908559,-2.0565965872741105,1.9671339538205768,27.481050578681348,27.485733844409943,-0.22683729920929316,0.2215417247226175,1.520817478773536,1.7654050580555798,-0.1612602040586097,0.15638252435670458,1.520817478773536,1.7654050580555798,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,8.36653695408664,6.467245106923447,0.5797406898253494,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.8739811416145821,0.0,0.0,0.0,0.0,0.0,0.8739811416145821,9.700097933930644,1.7567771715344231,-1.3572406738948288,1.3071303995369428,15.78512622142552,15.78511264175318,-0.22683729920929316,0.2215417247226175,1.2109222013003933,1.3798086937204135,-0.1612602040586097,0.15638252435670458,1.2109222013003933,1.3798086937204135,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,9.700097933930644,8.404947656071322,0.4211691362447406,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.270426612693366,0.0,0.0,0.0,0.0,0.0,0.270426612693366,10.728972255469914,1.2806611705671078,-0.9962351773643807,0.9638161150771087,9.997262071690141,9.997256791611392,-0.22683729920929316,0.2215417247226175,0.7171795900969646,0.8403771077523844,-0.1612602040586097,0.15638252435670458,0.7171795900969646,0.8403771077523844,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,10.728972255469914,10.130138737901058,0.3284069048754902,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16235993529314968,0.0,0.0,0.0,0.0,0.0,0.16235993529314968,10.945962838087478,1.1824566308248767,-0.7716375656365626,0.749257103279913,6.260474054400279,6.26047452025911,-0.22683729920929316,0.2215417247226175,0.6515384530209498,0.7323381052131488,-0.1612602040586097,0.15638252435670458,0.6515384530209498,0.7323381052131488,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,10.945962838087478,10.547543691936054,0.23605921085827425,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1856274423936737,0.0,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,11.231291306337436,-0.22770448267020818,0.22281889809471378,6.312748274699777,6.312761738093908,-0.22683729920929316,0.2215417247226175,6.2656587121956955,6.243472172460538,-0.1612602040586097,0.15638252435670458,6.2656587121956955,6.243472172460538,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,121.53849635308951,120.76284194888092,0.5900269618149212,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,38.8691076437797,38.8691076437797,38.8691076437797,38.8691076437797,12.446235629826939,16.66850320644962,13.157460848452235,-8.634537699525321,8.222447247871967,196.02787471869516,204.24151388227136,-0.19540423256257314,0.19136529118602466,12.239030034838265,12.844927858956154,-0.1612602040586097,0.15638252435670458,12.239030034838265,12.844927858956154,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,16.66850320644962,2.6450240683881376,1.5772435082345453,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,8.23642204148819,8.236422041488193,8.23642204148819,8.236422041488193,5.877545906397376,30.379042899700273,8.542995544052863,-1.6285749377969072,1.501594314763977,61.47831801288364,59.47218892992011,-0.19540423256257314,0.19136529118602466,6.301064868697645,7.114003704137885,-0.1612602040586097,0.15638252435670458,6.301064868697645,7.114003704137885,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,30.379042899700273,22.3095212396923,2.1919757536105955,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.5765697079475423,29.87439785407888,3.364466527109356,-0.6519575667039175,0.6265796769910312,12.25468049221864,12.247302166793988,-0.19540423256257314,0.19136529118602466,1.5271803724309405,1.76081269274563,-0.1612602040586097,0.15638252435670458,1.5271803724309405,1.76081269274563,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,29.87439785407888,28.578341069893273,0.7194870762380632,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.316319883324761,113.50363814814754,10.593902894728581,-0.1971678172629934,0.19240423349694877,4.614518180909558,4.573574740162586,-0.19540423256257314,0.19136529118602466,4.537215753197554,4.528168735056785,-0.1612602040586097,0.15638252435670458,4.537215753197554,4.528168735056785,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,113.50363814814754,112.7552974668715,0.4320207979512868,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,53.6144084988141,53.6144084988141,53.6144084988141,53.6144084988141,12.446235629826939,16.66850320644962,13.157460848452235,-8.634537699525321,8.222447247871967,196.02787471869516,204.24151388227136,-0.19540423256257314,0.19136529118602466,12.239030034838265,12.844927858956154,-0.1612602040586097,0.15638252435670458,12.239030034838265,12.844927858956154,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,16.66850320644962,2.6450240683881376,1.5772435082345453,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,8.644172409180143,8.644172409180143,8.644172409180143,8.644172409180143,5.877545906397376,30.379042899700273,8.542995544052863,-1.6285749377969072,1.501594314763977,61.47831801288364,59.47218892992011,-0.19540423256257314,0.19136529118602466,6.301064868697645,7.114003704137885,-0.1612602040586097,0.15638252435670458,6.301064868697645,7.114003704137885,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,30.379042899700273,22.3095212396923,2.1919757536105955,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5765697079475423,29.87439785407888,3.364466527109356,-0.6519575667039175,0.6265796769910312,12.25468049221864,12.247302166793988,-0.19540423256257314,0.19136529118602466,1.5271803724309405,1.76081269274563,-0.1612602040586097,0.15638252435670458,1.5271803724309405,1.76081269274563,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,29.87439785407888,28.578341069893273,0.7194870762380632,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.316319883324761,113.50363814814754,10.593902894728581,-0.1971678172629934,0.19240423349694877,4.614518180909558,4.573574740162586,-0.19540423256257314,0.19136529118602466,4.537215753197554,4.528168735056785,-0.1612602040586097,0.15638252435670458,4.537215753197554,4.528168735056785,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,113.50363814814754,112.7552974668715,0.4320207979512868,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,62.26389498186544,62.314390835987936,62.29699730878938,62.28129775367333,12.446235629826939,16.66850320644962,13.157460848452235,-8.634537699525321,8.222447247871967,196.02787471869516,204.24151388227136,-0.19540423256257314,0.19136529118602466,12.239030034838265,12.844927858956154,-0.1612602040586097,0.15638252435670458,12.239030034838265,12.844927858956154,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,16.66850320644962,2.6450240683881376,1.5772435082345453,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,19.927078945296856,20.11997140348343,20.07571114336959,19.971668599720715,5.877545906397376,30.379042899700273,8.542995544052863,-1.6285749377969072,1.501594314763977,61.47831801288364,59.47218892992011,-0.19540423256257314,0.19136529118602466,6.301064868697645,7.114003704137885,-0.1612602040586097,0.15638252435670458,6.301064868697645,7.114003704137885,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,30.379042899700273,22.3095212396923,2.1919757536105955,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,3.100268880059476,3.2180789659709705,3.100268880059476,3.2180789659709705,0.5765697079475423,29.87439785407888,3.364466527109356,-0.6519575667039175,0.6265796769910312,12.25468049221864,12.247302166793988,-0.19540423256257314,0.19136529118602466,1.5271803724309405,1.76081269274563,-0.1612602040586097,0.15638252435670458,1.5271803724309405,1.76081269274563,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,29.87439785407888,28.578341069893273,0.7194870762380632,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.42994164841304194,0.4578031794332886,0.42994164841304194,0.4578031794332886,0.316319883324761,113.50363814814754,10.593902894728581,-0.1971678172629934,0.19240423349694877,4.614518180909558,4.573574740162586,-0.19540423256257314,0.19136529118602466,4.537215753197554,4.528168735056785,-0.1612602040586097,0.15638252435670458,4.537215753197554,4.528168735056785,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,113.50363814814754,112.7552974668715,0.4320207979512868,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
sm,1,500.0,1600.0,12.446235629826939,0.0,4.328687597678946,4.052925388527975,5.929902235557865,0.0,12.446235629826939,16.66850320644962,13.157460848452235,-8.634537699525321,8.222447247871967,196.02787471869516,204.24151388227136,-0.19540423256257314,0.19136529118602466,12.239030034838265,12.844927858956154,-0.1612602040586097,0.15638252435670458,12.239030034838265,12.844927858956154,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,16.66850320644962,2.6450240683881376,1.5772435082345453,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
sm,2,1600.0,2600.0,5.877545906397376,0.0,2.913429293694218,2.5364805063647275,0.0,3.862875044383892,5.877545906397376,30.379042899700273,8.542995544052863,-1.6285749377969072,1.501594314763977,61.47831801288364,59.47218892992011,-0.19540423256257314,0.19136529118602466,6.301064868697645,7.114003704137885,-0.1612602040586097,0.15638252435670458,6.301064868697645,7.114003704137885,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,30.379042899700273,22.3095212396923,2.1919757536105955,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
sm,3,2600.0,3400.0,0.5765697079475423,0.0,0.2966062571845326,0.30200390758954027,0.0,0.4232985140540523,0.5765697079475423,29.87439785407888,3.364466527109356,-0.6519575667039175,0.6265796769910312,12.25468049221864,12.247302166793988,-0.19540423256257314,0.19136529118602466,1.5271803724309405,1.76081269274563,-0.1612602040586097,0.15638252435670458,1.5271803724309405,1.76081269274563,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,29.87439785407888,28.578341069893273,0.7194870762380632,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
sm,4,3400.0,4000.0,0.316319883324761,0.0,0.4568887937640665,0.4115678689000699,0.0,0.6149272156752609,0.316319883324761,113.50363814814754,10.593902894728581,-0.1971678172629934,0.19240423349694877,4.614518180909558,4.573574740162586,-0.19540423256257314,0.19136529118602466,4.537215753197554,4.528168735056785,-0.1612602040586097,0.15638252435670458,4.537215753197554,4.528168735056785,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,113.50363814814754,112.7552974668715,0.4320207979512868,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,9.09599295836032,10.064670930001537,9.236224386944762,-10.38273428609855,10.06315117876167,83.66487582929166,84.1511054654311,-0.5719206363790588,0.559674362271458,9.185731166898897,9.461672842817352,-0.1612602040586097,0.15638252435670458,9.185731166898897,9.461672842817352,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,10.064670930001537,0.7160569662281975,0.2526210054130189,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.6691248628362398,4.60216324706366,1.9824311337928031,-1.953691026504445,1.866801755307533,11.508645646052361,11.510481295347905,-0.5719206363790588,0.559674362271458,2.4173071241416944,2.645749282994135,-0.1612602040586097,0.15638252435670458,2.4173071241416944,2.645749282994135,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,4.60216324706366,2.6981202110079185,0.2349181732195018,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.23859660922285622,11.432085994391853,1.272155529907438,-0.5739808187355451,0.5627329832651717,3.813859141244014,3.813855994306219,-0.5719206363790588,0.559674362271458,3.7879843379841347,3.775475148547982,-0.1612602040586097,0.15638252435670458,3.7879843379841347,3.775475148547982,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,11.432085994391853,11.068989975552938,0.12449940961605874,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,9.09599295836032,10.064670930001537,9.236224386944762,-10.38273428609855,10.06315117876167,83.66487582929166,84.1511054654311,-0.5719206363790588,0.559674362271458,9.185731166898897,9.461672842817352,-0.1612602040586097,0.15638252435670458,9.185731166898897,9.461672842817352,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,10.064670930001537,0.7160569662281975,0.2526210054130189,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,1.6691248628362398,4.60216324706366,1.9824311337928031,-1.953691026504445,1.866801755307533,11.508645646052361,11.510481295347905,-0.5719206363790588,0.559674362271458,2.4173071241416944,2.645749282994135,-0.1612602040586097,0.15638252435670458,2.4173071241416944,2.645749282994135,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,4.60216324706366,2.6981202110079185,0.2349181732195018,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.23859660922285622,11.432085994391853,1.272155529907438,-0.5739808187355451,0.5627329832651717,3.813859141244014,3.813855994306219,-0.5719206363790588,0.559674362271458,3.7879843379841347,3.775475148547982,-0.1612602040586097,0.15638252435670458,3.7879843379841347,3.775475148547982,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,11.432085994391853,11.068989975552938,0.12449940961605874,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,9.09599295836032,0.0,0.0,0.0,0.0,0.0,9.09599295836032,10.064670930001537,9.236224386944762,-10.38273428609855,10.06315117876167,83.66487582929166,84.1511054654311,-0.5719206363790588,0.559674362271458,9.185731166898897,9.461672842817352,-0.1612602040586097,0.15638252435670458,9.185731166898897,9.461672842817352,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,10.064670930001537,0.7160569662281975,0.2526210054130189,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,1.6691248628362398,0.0,0.0,0.0,0.0,0.0,1.6691248628362398,4.60216324706366,1.9824311337928031,-1.953691026504445,1.866801755307533,11.508645646052361,11.510481295347905,-0.5719206363790588,0.559674362271458,2.4173071241416944,2.645749282994135,-0.1612602040586097,0.15638252435670458,2.4173071241416944,2.645749282994135,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,4.60216324706366,2.6981202110079185,0.2349181732195018,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.23859660922285622,0.0,0.0,0.0,0.0,0.0,0.23859660922285622,11.432085994391853,1.272155529907438,-0.5739808187355451,0.5627329832651717,3.813859141244014,3.813855994306219,-0.5719206363790588,0.559674362271458,3.7879843379841347,3.775475148547982,-0.1612602040586097,0.15638252435670458,3.7879843379841347,3.775475148547982,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,11.432085994391853,11.068989975552938,0.12449940961605874,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,39.836297581036774,40.10584416598999,40.10584416598999,39.836297581036774,8.096854652491063,8.967419711873998,8.224858696709767,-16.401184127236135,16.05214329660086,174.79679244040153,175.2871469737202,-0.9802492132190677,0.9646327949058352,8.474400726364143,8.914996344479622,-0.1612602040586097,0.15638252435670458,8.474400726364143,8.914996344479622,598.4089367708933,26.51845943301718,83.26203868034703,83.3913377786288,83.3913377786288,83.26203868034703,8.096854652491063,8.967419711873998,0.6341213028389318,0.23644375654400385,87.44464341510495,87.50625067508001,87.38304055083105,87.38304055083105,87.50625067508001,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,3.4358068363197525,3.4728539477261897,3.4728539477261897,3.4358068363197525,1.1366666538362091,2.3539103184710726,1.2753928188656147,-4.871696014199368,4.742720937670839,26.05206027668313,26.050605502012303,-0.9802492132190677,0.9646327949058352,2.036629694347615,2.274071495614643,-0.1612602040586097,0.15638252435670458,2.036629694347615,2.274071495614643,54.441116297566744,7.2680150978366145,7.271582093776471,7.289159901680469,7.289159901680469,7.271582093776471,1.1366666538362091,2.3539103184710726,1.0783187350526349,0.13892492958222857,10.287266173621969,10.293488015956855,10.281048079301621,10.281048079301621,10.293488015956855,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,1.137545938187178,1.1864512611671794,1.1864512611671794,1.137545938187178,0.6098341790374621,13.989420257703957,1.857939770705461,-1.0010020439265108,0.9850922588051477,13.597115028072292,13.596547898871712,-0.9802492132190677,0.9646327949058352,13.059938588718671,13.0668977441068,-0.1612602040586097,0.15638252435670458,13.059938588718671,13.0668977441068,13.788408960391804,4.678806514232945,2.3872902945494148,2.410977143004238,2.4109771430042373,2.387290294549415,0.6098341790374621,13.989420257703957,13.170334437771189,0.20925164089530612,5.258048402040491,5.263462850796756,5.252655076061864,5.252655076061865,5.263462850796756,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,8.096854652491063,8.967419711873998,8.224858696709767,-16.401184127236135,16.05214329660086,174.79679244040153,175.2871469737202,-0.9802492132190677,0.9646327949058352,8.474400726364143,8.914996344479622,-0.1612602040586097,0.15638252435670458,8.474400726364143,8.914996344479622,598.4089367708933,26.51845943301718,83.26203868034703,83.3913377786288,83.3913377786288,83.26203868034703,8.096854652491063,8.967419711873998,0.6341213028389318,0.23644375654400385,87.44464341510495,87.50625067508001,87.38304055083105,87.38304055083105,87.50625067508001,2Lepton_OS,SFnoZ
