process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cM0_at_1,yield_cM0_at_0p3,cM0_95CL_LL,cM0_95CL_UL,yield_cM0_95CL_LL,yield_cM0_95CL_UL,comb_cM0_95CL_LL,comb_cM0_95CL_UL,comb_yield_cM0_95CL_LL,comb_yield_cM0_95CL_UL,all_comb_cM0_95CL_LL,all_comb_cM0_95CL_UL,all_comb_yield_cM0_95CL_LL,all_comb_yield_cM0_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cM0,sm_lin_quad_cM0,quad_cM0,lin_cM0,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,4,2000.0,2250.0,0.270426612693366,0.0,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16235993529314968,0.0,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1856274423936737,0.0,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,38.8691076437797,38.8691076437797,38.8691076437797,38.8691076437797,12.446235629826939,12.34405799290554,12.398712216512152,-47.14228244820065,113.49562925220008,199.58392222742734,1026.5338515376434,-1.1174911247850672,1.1257476568027112,12.75051057189886,12.342581473994938,-0.8754953818939294,0.8970737266429105,12.75051057189886,12.342581473994938,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,12.34405799290554,0.08033391542079395,-0.18251155234219318,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,8.23642204148819,8.236422041488193,8.23642204148819,8.236422041488193,5.877545906397376,6.285653417200983,5.860736769120986,-10.598388227126751,9.1730914295332,83.05769022915452,59.331997375790834,-1.1174911247850672,1.1257476568027112,6.990459741530463,6.43083402489484,-0.8754953818939294,0.8970737266429105,6.990459741530463,6.43083402489484,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,6.285653417200983,0.6630542405593935,-0.2549467297557868,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.5765697079475423,1.340265113126861,0.626974401183667,-3.690382473417527,3.7552983837273404,12.487959897399797,12.249444068753228,-1.1174911247850672,1.1257476568027112,1.7367806404586457,1.5567615985682188,-0.8754953818939294,0.8970737266429105,1.7367806404586457,1.5567615985682188,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,1.340265113126861,0.8509710872270042,-0.08727568204768543,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.316319883324761,3.6371508085201145,0.6036209764823934,-1.1405942831632974,1.1282241807587652,4.77113319767611,4.551344631240708,-1.1174911247850672,1.1257476568027112,4.59374063032439,4.5326365500150825,-0.8754953818939294,0.8970737266429105,4.59374063032439,4.5326365500150825,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,3.6371508085201145,3.375943735242732,-0.05511281004737845,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,53.6144084988141,53.6144084988141,53.6144084988141,53.6144084988141,12.446235629826939,12.34405799290554,12.398712216512152,-47.14228244820065,113.49562925220008,199.58392222742734,1026.5338515376434,-1.1174911247850672,1.1257476568027112,12.75051057189886,12.342581473994938,-0.8754953818939294,0.8970737266429105,12.75051057189886,12.342581473994938,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,12.34405799290554,0.08033391542079395,-0.18251155234219318,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,8.644172409180143,8.644172409180143,8.644172409180143,8.644172409180143,5.877545906397376,6.285653417200983,5.860736769120986,-10.598388227126751,9.1730914295332,83.05769022915452,59.331997375790834,-1.1174911247850672,1.1257476568027112,6.990459741530463,6.43083402489484,-0.8754953818939294,0.8970737266429105,6.990459741530463,6.43083402489484,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,6.285653417200983,0.6630542405593935,-0.2549467297557868,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5765697079475423,1.340265113126861,0.626974401183667,-3.690382473417527,3.7552983837273404,12.487959897399797,12.249444068753228,-1.1174911247850672,1.1257476568027112,1.7367806404586457,1.5567615985682188,-0.8754953818939294,0.8970737266429105,1.7367806404586457,1.5567615985682188,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,1.340265113126861,0.8509710872270042,-0.08727568204768543,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.316319883324761,3.6371508085201145,0.6036209764823934,-1.1405942831632974,1.1282241807587652,4.77113319767611,4.551344631240708,-1.1174911247850672,1.1257476568027112,4.59374063032439,4.5326365500150825,-0.8754953818939294,0.8970737266429105,4.59374063032439,4.5326365500150825,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,3.6371508085201145,3.375943735242732,-0.05511281004737845,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,62.26389498186544,62.314390835987936,62.29699730878938,62.28129775367333,12.446235629826939,12.34405799290554,12.398712216512152,-47.14228244820065,113.49562925220008,199.58392222742734,1026.5338515376434,-1.1174911247850672,1.1257476568027112,12.75051057189886,12.342581473994938,-0.8754953818939294,0.8970737266429105,12.75051057189886,12.342581473994938,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,12.34405799290554,0.08033391542079395,-0.18251155234219318,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,19.927078945296856,20.11997140348343,20.07571114336959,19.971668599720715,5.877545906397376,6.285653417200983,5.860736769120986,-10.598388227126751,9.1730914295332,83.05769022915452,59.331997375790834,-1.1174911247850672,1.1257476568027112,6.990459741530463,6.43083402489484,-0.8754953818939294,0.8970737266429105,6.990459741530463,6.43083402489484,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,6.285653417200983,0.6630542405593935,-0.2549467297557868,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,3.100268880059476,3.2180789659709705,3.100268880059476,3.2180789659709705,0.5765697079475423,1.340265113126861,0.626974401183667,-3.690382473417527,3.7552983837273404,12.487959897399797,12.249444068753228,-1.1174911247850672,1.1257476568027112,1.7367806404586457,1.5567615985682188,-0.8754953818939294,0.8970737266429105,1.7367806404586457,1.5567615985682188,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,1.340265113126861,0.8509710872270042,-0.08727568204768543,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.42994164841304194,0.4578031794332886,0.42994164841304194,0.4578031794332886,0.316319883324761,3.6371508085201145,0.6036209764823934,-1.1405942831632974,1.1282241807587652,4.77113319767611,4.551344631240708,-1.1174911247850672,1.1257476568027112,4.59374063032439,4.5326365500150825,-0.8754953818939294,0.8970737266429105,4.59374063032439,4.5326365500150825,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,3.6371508085201145,3.375943735242732,-0.05511281004737845,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
sm,1,500.0,1600.0,12.446235629826939,0.0,4.328687597678946,4.052925388527975,5.929902235557865,0.0,12.446235629826939,12.34405799290554,12.398712216512152,-47.14228244820065,113.49562925220008,199.58392222742734,1026.5338515376434,-1.1174911247850672,1.1257476568027112,12.75051057189886,12.342581473994938,-0.8754953818939294,0.8970737266429105,12.75051057189886,12.342581473994938,820.1635050954202,0.0,90.99913451419475,91.02099668299986,91.11197474490402,90.90804352521926,12.446235629826939,12.34405799290554,0.08033391542079395,-0.18251155234219318,91.01006559859731,91.02099668299986,90.99913451419475,90.90804352521926,91.11197474490402,1Lepton,
sm,2,1600.0,2600.0,5.877545906397376,0.0,2.913429293694218,2.5364805063647275,0.0,3.862875044383892,5.877545906397376,6.285653417200983,5.860736769120986,-10.598388227126751,9.1730914295332,83.05769022915452,59.331997375790834,-1.1174911247850672,1.1257476568027112,6.990459741530463,6.43083402489484,-0.8754953818939294,0.8970737266429105,6.990459741530463,6.43083402489484,205.05768640382763,0.0,23.41232389632846,23.53311172202484,23.357965292318543,23.58706668813946,5.877545906397376,6.285653417200983,0.6630542405593935,-0.2549467297557868,23.47271780917665,23.53311172202484,23.41232389632846,23.58706668813946,23.357965292318543,1Lepton,
sm,3,2600.0,3400.0,0.5765697079475423,0.0,0.2966062571845326,0.30200390758954027,0.0,0.4232985140540523,0.5765697079475423,1.340265113126861,0.626974401183667,-3.690382473417527,3.7552983837273404,12.487959897399797,12.249444068753228,-1.1174911247850672,1.1257476568027112,1.7367806404586457,1.5567615985682188,-0.8754953818939294,0.8970737266429105,1.7367806404586457,1.5567615985682188,19.77749442600424,0.0,3.1850614677608884,3.3003352472700453,3.1712207872701215,3.313636675342372,0.5765697079475423,1.340265113126861,0.8509710872270042,-0.08727568204768543,3.242698357515467,3.3003352472700453,3.1850614677608884,3.313636675342372,3.1712207872701215,1Lepton,
sm,4,3400.0,4000.0,0.316319883324761,0.0,0.4568887937640665,0.4115678689000699,0.0,0.6149272156752609,0.316319883324761,3.6371508085201145,0.6036209764823934,-1.1405942831632974,1.1282241807587652,4.77113319767611,4.551344631240708,-1.1174911247850672,1.1257476568027112,4.59374063032439,4.5326365500150825,-0.8754953818939294,0.8970737266429105,4.59374063032439,4.5326365500150825,1.968957297848454,0.0,0.6283209315539708,0.6165726753041487,0.4313233394585389,0.7674042179965516,0.316319883324761,3.6371508085201145,3.375943735242732,-0.05511281004737845,0.6224468034290598,0.6165726753041487,0.6283209315539708,0.7674042179965516,0.4313233394585389,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,9.09599295836032,9.079330863720495,9.086935471815824,-61.45822110818458,63.32122568531534,84.31151974358855,84.31376178616088,-3.3377086546372516,3.4027518911599413,9.431435602788595,9.19732025369577,-0.8754953818939294,0.8970737266429105,9.431435602788595,9.19732025369577,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,9.079330863720495,0.01932789596451233,-0.03598999060433705,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.6691248628362398,1.7109867789531374,1.666041805942339,-11.265252975357361,11.702241975772377,11.489076336189527,11.487391142147558,-3.3377086546372516,3.4027518911599413,2.60778133974285,2.420549095908039,-0.8754953818939294,0.8970737266429105,2.60778133974285,2.420549095908039,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,1.7109867789531374,0.07448396061414438,-0.032622044497246705,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.23859660922285622,0.531941524286449,0.2610783092378806,-3.3547673826728936,3.4148543915396354,3.8126963558332347,3.8132658133509123,-3.3377086546372516,3.4027518911599413,3.7767574948437783,3.787747845799016,-0.8754953818939294,0.8970737266429105,3.7767574948437783,3.787747845799016,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,0.531941524286449,0.3120084500193022,-0.01866353495570941,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,9.09599295836032,9.079330863720495,9.086935471815824,-61.45822110818458,63.32122568531534,84.31151974358855,84.31376178616088,-3.3377086546372516,3.4027518911599413,9.431435602788595,9.19732025369577,-0.8754953818939294,0.8970737266429105,9.431435602788595,9.19732025369577,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,9.079330863720495,0.01932789596451233,-0.03598999060433705,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,1.6691248628362398,1.7109867789531374,1.666041805942339,-11.265252975357361,11.702241975772377,11.489076336189527,11.487391142147558,-3.3377086546372516,3.4027518911599413,2.60778133974285,2.420549095908039,-0.8754953818939294,0.8970737266429105,2.60778133974285,2.420549095908039,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,1.7109867789531374,0.07448396061414438,-0.032622044497246705,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.23859660922285622,0.531941524286449,0.2610783092378806,-3.3547673826728936,3.4148543915396354,3.8126963558332347,3.8132658133509123,-3.3377086546372516,3.4027518911599413,3.7767574948437783,3.787747845799016,-0.8754953818939294,0.8970737266429105,3.7767574948437783,3.787747845799016,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,0.531941524286449,0.3120084500193022,-0.01866353495570941,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,9.09599295836032,0.0,0.0,0.0,0.0,0.0,9.09599295836032,9.079330863720495,9.086935471815824,-61.45822110818458,63.32122568531534,84.31151974358855,84.31376178616088,-3.3377086546372516,3.4027518911599413,9.431435602788595,9.19732025369577,-0.8754953818939294,0.8970737266429105,9.431435602788595,9.19732025369577,221.26556191038722,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,9.09599295836032,9.079330863720495,0.01932789596451233,-0.03598999060433705,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,1.6691248628362398,0.0,0.0,0.0,0.0,0.0,1.6691248628362398,1.7109867789531374,1.666041805942339,-11.265252975357361,11.702241975772377,11.489076336189527,11.487391142147558,-3.3377086546372516,3.4027518911599413,2.60778133974285,2.420549095908039,-0.8754953818939294,0.8970737266429105,2.60778133974285,2.420549095908039,14.01245305114584,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,1.6691248628362398,1.7109867789531374,0.07448396061414438,-0.032622044497246705,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.23859660922285622,0.0,0.0,0.0,0.0,0.0,0.23859660922285622,0.531941524286449,0.2610783092378806,-3.3547673826728936,3.4148543915396354,3.8126963558332347,3.8132658133509123,-3.3377086546372516,3.4027518911599413,3.7767574948437783,3.787747845799016,-0.8754953818939294,0.8970737266429105,3.7767574948437783,3.787747845799016,1.1090358068991777,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.23859660922285622,0.531941524286449,0.3120084500193022,-0.01866353495570941,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,39.836297581036774,40.10584416598999,40.10584416598999,39.836297581036774,8.096854652491063,8.083929078143823,8.089371207556658,-97.84187129176843,99.59238985625706,175.4137623418002,175.4060799729349,-5.769590390057035,5.853196481729493,8.842065232507421,8.508951805754698,-0.8754953818939294,0.8970737266429105,8.842065232507421,8.508951805754698,598.4089367708933,26.51845943301718,83.26203868034703,83.3913377786288,83.3913377786288,83.26203868034703,8.096854652491063,8.083929078143823,0.01717034585825259,-0.030095920205491566,87.44464341510495,87.50625067508001,87.38304055083105,87.38304055083105,87.50625067508001,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,3.4358068363197525,3.4728539477261897,3.4728539477261897,3.4358068363197525,1.1366666538362091,1.1481059246904863,1.1338467343375536,-28.614782435692696,29.233443494208817,26.037047413936687,26.042069171885522,-5.769590390057035,5.853196481729493,2.233416511187924,2.049290889143074,-0.8754953818939294,0.8970737266429105,2.233416511187924,2.049290889143074,54.441116297566744,7.2680150978366145,7.271582093776471,7.289159901680469,7.289159901680469,7.271582093776471,1.1366666538362091,1.1481059246904863,0.029770003594945672,-0.018330732740668543,10.287266173621969,10.293488015956855,10.281048079301621,10.281048079301621,10.293488015956855,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,1.137545938187178,1.1864512611671794,1.1864512611671794,1.137545938187178,0.6098341790374621,0.9471818972526389,0.6336090565640827,-5.892468226502701,5.977290680783676,13.596747726202896,13.595692891632378,-5.769590390057035,5.853196481729493,13.06452691751727,13.058281361720857,-0.8754953818939294,0.8970737266429105,13.06452691751727,13.058281361720857,13.788408960391804,4.678806514232945,2.3872902945494148,2.410977143004238,2.4109771430042373,2.387290294549415,0.6098341790374621,0.9471818972526389,0.3687116092282497,-0.0313638910130728,5.258048402040491,5.263462850796756,5.252655076061864,5.252655076061865,5.263462850796756,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,8.096854652491063,8.083929078143823,8.089371207556658,-97.84187129176843,99.59238985625706,175.4137623418002,175.4060799729349,-5.769590390057035,5.853196481729493,8.842065232507421,8.508951805754698,-0.8754953818939294,0.8970737266429105,8.842065232507421,8.508951805754698,598.4089367708933,26.51845943301718,83.26203868034703,83.3913377786288,83.3913377786288,83.26203868034703,8.096854652491063,8.083929078143823,0.01717034585825259,-0.030095920205491566,87.44464341510495,87.50625067508001,87.38304055083105,87.38304055083105,87.50625067508001,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.1366666538362091,1.1481059246904863,1.1338467343375536,-28.614782435692696,29.233443494208817,26.037047413936687,26.042069171885522,-5.769590390057035,5.853196481729493,2.233416511187924,2.049290889143074,-0.8754953818939294,0.8970737266429105,2.233416511187924,2.049290889143074,54.441116297566744,7.2680150978366145,7.271582093776471,7.289159901680469,7.289159901680469,7.271582093776471,1.1366666538362091,1.1481059246904863,0.029770003594945672,-0.018330732740668543,10.287266173621969,10.293488015956855,10.281048079301621,10.281048079301621,10.293488015956855,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.6098341790374621,0.9471818972526389,0.6336090565640827,-5.892468226502701,5.977290680783676,13.596747726202896,13.595692891632378,-5.769590390057035,5.853196481729493,13.06452691751727,13.058281361720857,-0.8754953818939294,0.8970737266429105,13.06452691751727,13.058281361720857,13.788408960391804,4.678806514232945,2.3872902945494148,2.410977143004238,2.4109771430042373,2.387290294549415,0.6098341790374621,0.9471818972526389,0.3687116092282497,-0.0313638910130728,5.258048402040491,5.263462850796756,5.252655076061864,5.252655076061865,5.263462850796756,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,8.096854652491063,0.0,0.0,0.0,0.0,0.0,8.096854652491063,8.083929078143823,8.089371207556658,-97.84187129176843,99.59238985625706,175.4137623418002,175.4060799729349,-5.769590390057035,5.853196481729493,8.842065232507421,8.508951805754698,-0.8754953818939294,0.8970737266429105,8.842065232507421,8.508951805754698,598.4089367708933,26.51845943301718,83.26203868034703,83.3913377786288,83.3913377786288,83.26203868034703,8.096854652491063,8.083929078143823,0.01717034585825259,-0.030095920205491566,87.44464341510495,87.50625067508001,87.38304055083105,87.38304055083105,87.50625067508001,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.1366666538362091,0.0,0.0,0.0,0.0,0.0,1.1366666538362091,1.1481059246904863,1.1338467343375536,-28.614782435692696,29.233443494208817,26.037047413936687,26.042069171885522,-5.769590390057035,5.853196481729493,2.233416511187924,2.049290889143074,-0.8754953818939294,0.8970737266429105,2.233416511187924,2.049290889143074,54.441116297566744,7.2680150978366145,7.271582093776471,7.289159901680469,7.289159901680469,7.271582093776471,1.1366666538362091,1.1481059246904863,0.029770003594945672,-0.018330732740668543,10.287266173621969,10.293488015956855,10.281048079301621,10.281048079301621,10.293488015956855,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.6098341790374621,0.0,0.0,0.0,0.0,0.0,0.6098341790374621,0.9471818972526389,0.6336090565640827,-5.892468226502701,5.977290680783676,13.596747726202896,13.595692891632378,-5.769590390057035,5.853196481729493,13.06452691751727,13.058281361720857,-0.8754953818939294,0.8970737266429105,13.06452691751727,13.058281361720857,13.788408960391804,4.678806514232945,2.3872902945494148,2.410977143004238,2.4109771430042373,2.387290294549415,0.6098341790374621,0.9471818972526389,0.3687116092282497,-0.0313638910130728,5.258048402040491,5.263462850796756,5.252655076061864,5.252655076061865,5.263462850796756,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,113.40978243238033,114.32262325906595,114.32262325906595,113.40978243238033,16.02877190538701,16.001912163416694,16.018629985793442,-1163.943423727895,1261.6904474267208,13503.246190070982,15766.939679873756,-9.94994916674116,10.087890573904456,17.37723673142088,16.667603952039297,-0.8754953818939294,0.8970737266429105,17.37723673142088,16.667603952039297,2955.014604989188,58.43463468992619,299.7816316063384,300.12815610341005,300.12815610341005,299.7816316063384,16.02877190538701,16.001912163416694,0.00992379524987325,-0.0367835372201899,305.59375791863613,305.7638248998367,305.4236945292613,305.4236945292613,305.7638248998367,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,24.546752757653252,25.120367577297543,25.120367577297543,24.546752757653252,4.885639557131598,4.8882818678173585,4.878574228307263,-56.187335029157886,57.1184389542817,124.97254395882509,124.97982702188754,-9.94994916674116,10.087890573904456,8.936219160932023,8.342794704088382,-0.8754953818939294,0.8970737266429105,8.936219160932023,8.342794704088382,394.07643297933896,20.960689789930694,58.51363042220341,58.75657190016613,58.75657190016613,58.51363042220341,4.885639557131598,4.8882818678173585,0.037419152524107505,-0.034776841838347394,62.26897786741064,62.38337324904046,62.154609335558646,62.154609335558646,62.38337324904046,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,1.1823628377617594,1.3119337950131,1.3119337950131,1.1823628377617594,0.5982290302371344,0.6916451735878356,0.6032615996697057,-10.735559273049217,10.895334244123688,13.389382031826552,13.420150059504827,-9.94994916674116,10.087890573904456,11.597511053228033,11.578112811933359,-0.8754953818939294,0.8970737266429105,11.597511053228033,11.578112811933359,16.595641362202326,2.982107667670704,3.889841328934402,3.9311644542887785,3.9311644542887785,3.889841328934402,0.5982290302371344,0.6916451735878356,0.10948701701256658,-0.016070873661865326,4.917824621403555,4.934269967101922,4.901411195346353,4.901411195346353,4.934269967101922,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,16.02877190538701,16.001912163416694,16.018629985793442,-1163.943423727895,1261.6904474267208,13503.246190070982,15766.939679873756,-9.94994916674116,10.087890573904456,17.37723673142088,16.667603952039297,-0.8754953818939294,0.8970737266429105,17.37723673142088,16.667603952039297,2955.014604989188,58.43463468992619,299.7816316063384,300.12815610341005,300.12815610341005,299.7816316063384,16.02877190538701,16.001912163416694,0.00992379524987325,-0.0367835372201899,305.59375791863613,305.7638248998367,305.4236945292613,305.4236945292613,305.7638248998367,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,4.885639557131598,4.8882818678173585,4.878574228307263,-56.187335029157886,57.1184389542817,124.97254395882509,124.97982702188754,-9.94994916674116,10.087890573904456,8.936219160932023,8.342794704088382,-0.8754953818939294,0.8970737266429105,8.936219160932023,8.342794704088382,394.07643297933896,20.960689789930694,58.51363042220341,58.75657190016613,58.75657190016613,58.51363042220341,4.885639557131598,4.8882818678173585,0.037419152524107505,-0.034776841838347394,62.26897786741064,62.38337324904046,62.154609335558646,62.154609335558646,62.38337324904046,2Lepton_OS,SFZ
