process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHu_at_1,yield_cHu_at_0p3,cHu_95CL_LL,cHu_95CL_UL,yield_cHu_95CL_LL,yield_cHu_95CL_UL,comb_cHu_95CL_LL,comb_cHu_95CL_UL,comb_yield_cHu_95CL_LL,comb_yield_cHu_95CL_UL,all_comb_cHu_95CL_LL,all_comb_cHu_95CL_UL,all_comb_yield_cHu_95CL_LL,all_comb_yield_cHu_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHu,sm_lin_quad_cHu,quad_cHu,lin_cHu,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.447000026702881,2.4140000343322754,47.82237108662749,47.81722393942316,-0.6200000047683716,0.6110000014305115,5.315460794817998,5.540702463897013,-0.44200000166893005,0.4320000112056732,5.315460794817998,5.540702463897013,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8009999990463257,1.777999997138977,27.27643990843139,27.285346405861016,-0.6200000047683716,0.6110000014305115,4.138473186262068,4.282357551059147,-0.44200000166893005,0.4320000112056732,4.138473186262068,4.282357551059147,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4550000429153442,1.437000036239624,15.377235305911341,15.381099932251802,-0.6200000047683716,0.6110000014305115,3.1817593379560063,3.262076022056012,-0.44200000166893005,0.4320000112056732,3.1817593379560063,3.262076022056012,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.215999960899353,1.2009999752044678,10.10664623451936,10.100787581367893,-0.6200000047683716,0.6110000014305115,2.865253459073213,2.9115401328316657,-0.44200000166893005,0.4320000112056732,2.865253459073213,2.9115401328316657,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1269999742507935,1.1150000095367432,6.255937084027349,6.259052435049052,-0.6200000047683716,0.6110000014305115,1.9894088481714225,2.0090342007814934,-0.44200000166893005,0.4320000112056732,1.9894088481714225,2.0090342007814934,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6759999990463257,0.6690000295639038,6.288433108226242,6.29119401241341,-0.6200000047683716,0.6110000014305115,5.312617740285826,5.28185773851949,-0.44200000166893005,0.4320000112056732,5.312617740285826,5.28185773851949,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,26.976517833151842,15.912417485806776,-2.259000062942505,2.2049999237060547,72.79498131957291,72.81258933525514,-0.7739999890327454,0.7630000114440918,21.17252653079718,21.94990972610788,-0.44200000166893005,0.4320000112056732,21.17252653079718,21.94990972610788,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,26.976517833151842,11.670540299948664,0.6341552491311173,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,24.880976194961146,6.648093009245978,-1.2549999952316284,1.2330000400543213,35.22858271826965,35.23279653511435,-0.7739999890327454,0.7630000114440918,16.210291768196853,16.545986223582876,-0.44200000166893005,0.4320000112056732,16.210291768196853,16.545986223582876,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,24.880976194961146,19.70142451316184,0.4351241124827059,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,8.627760602812337,1.3827141666196159,-1.1779999732971191,1.1679999828338623,11.516686901757296,11.518608556990394,-0.7739999890327454,0.7630000114440918,5.318782851995325,5.307899405454177,-0.44200000166893005,0.4320000112056732,5.318782851995325,5.307899405454177,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,8.627760602812337,7.900188773181085,0.07982093228276255,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,5.254359088985724,0.5888141637825652,-0.8960000276565552,0.890999972820282,4.197555388610072,4.198894840987799,-0.7739999890327454,0.7630000114440918,3.16031153112499,3.1143697133585553,-0.44200000166893005,0.4320000112056732,3.16031153112499,3.1143697133585553,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,5.254359088985724,5.106754287489337,0.026283605125517084,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,26.976517833151842,15.912417485806776,-2.259000062942505,2.2049999237060547,72.79498131957291,72.81258933525514,-0.7739999890327454,0.7630000114440918,21.17252653079718,21.94990972610788,-0.44200000166893005,0.4320000112056732,21.17252653079718,21.94990972610788,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,26.976517833151842,11.670540299948664,0.6341552491311173,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,24.880976194961146,6.648093009245978,-1.2549999952316284,1.2330000400543213,35.22858271826965,35.23279653511435,-0.7739999890327454,0.7630000114440918,16.210291768196853,16.545986223582876,-0.44200000166893005,0.4320000112056732,16.210291768196853,16.545986223582876,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,24.880976194961146,19.70142451316184,0.4351241124827059,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,8.627760602812337,1.3827141666196159,-1.1779999732971191,1.1679999828338623,11.516686901757296,11.518608556990394,-0.7739999890327454,0.7630000114440918,5.318782851995325,5.307899405454177,-0.44200000166893005,0.4320000112056732,5.318782851995325,5.307899405454177,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,8.627760602812337,7.900188773181085,0.07982093228276255,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,5.254359088985724,0.5888141637825652,-0.8960000276565552,0.890999972820282,4.197555388610072,4.198894840987799,-0.7739999890327454,0.7630000114440918,3.16031153112499,3.1143697133585553,-0.44200000166893005,0.4320000112056732,3.16031153112499,3.1143697133585553,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,5.254359088985724,5.106754287489337,0.026283605125517084,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,26.976517833151842,15.912417485806776,-2.259000062942505,2.2049999237060547,72.79498131957291,72.81258933525514,-0.7739999890327454,0.7630000114440918,21.17252653079718,21.94990972610788,-0.44200000166893005,0.4320000112056732,21.17252653079718,21.94990972610788,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,26.976517833151842,11.670540299948664,0.6341552491311173,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,24.880976194961146,6.648093009245978,-1.2549999952316284,1.2330000400543213,35.22858271826965,35.23279653511435,-0.7739999890327454,0.7630000114440918,16.210291768196853,16.545986223582876,-0.44200000166893005,0.4320000112056732,16.210291768196853,16.545986223582876,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,24.880976194961146,19.70142451316184,0.4351241124827059,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,8.627760602812337,1.3827141666196159,-1.1779999732971191,1.1679999828338623,11.516686901757296,11.518608556990394,-0.7739999890327454,0.7630000114440918,5.318782851995325,5.307899405454177,-0.44200000166893005,0.4320000112056732,5.318782851995325,5.307899405454177,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,8.627760602812337,7.900188773181085,0.07982093228276255,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,5.254359088985724,0.5888141637825652,-0.8960000276565552,0.890999972820282,4.197555388610072,4.198894840987799,-0.7739999890327454,0.7630000114440918,3.16031153112499,3.1143697133585553,-0.44200000166893005,0.4320000112056732,3.16031153112499,3.1143697133585553,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,5.254359088985724,5.106754287489337,0.026283605125517084,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
sm,1,500.0,1600.0,14.67182228407206,0.0,0.0,0.0,0.0,0.0,14.67182228407206,26.976517833151842,15.912417485806776,-2.259000062942505,2.2049999237060547,72.79498131957291,72.81258933525514,-0.7739999890327454,0.7630000114440918,21.17252653079718,21.94990972610788,-0.44200000166893005,0.4320000112056732,21.17252653079718,21.94990972610788,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,26.976517833151842,11.670540299948664,0.6341552491311173,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
sm,2,1600.0,2600.0,4.744427569316601,0.0,0.0,0.0,0.0,0.0,4.744427569316601,24.880976194961146,6.648093009245978,-1.2549999952316284,1.2330000400543213,35.22858271826965,35.23279653511435,-0.7739999890327454,0.7630000114440918,16.210291768196853,16.545986223582876,-0.44200000166893005,0.4320000112056732,16.210291768196853,16.545986223582876,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,24.880976194961146,19.70142451316184,0.4351241124827059,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
sm,3,2600.0,3400.0,0.6477508973484893,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,8.627760602812337,1.3827141666196159,-1.1779999732971191,1.1679999828338623,11.516686901757296,11.518608556990394,-0.7739999890327454,0.7630000114440918,5.318782851995325,5.307899405454177,-0.44200000166893005,0.4320000112056732,5.318782851995325,5.307899405454177,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,8.627760602812337,7.900188773181085,0.07982093228276255,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
sm,4,3400.0,4000.0,0.1213211963708698,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,5.254359088985724,0.5888141637825652,-0.8960000276565552,0.890999972820282,4.197555388610072,4.198894840987799,-0.7739999890327454,0.7630000114440918,3.16031153112499,3.1143697133585553,-0.44200000166893005,0.4320000112056732,3.16031153112499,3.1143697133585553,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,5.254359088985724,5.106754287489337,0.026283605125517084,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,11.80682779710775,15.409586665571249,12.188295672990144,-4.789999961853027,4.710000038146973,86.91206019930719,86.96955095596476,-0.8519999980926514,0.8349999785423279,13.992146762534045,14.35630135408455,-0.44200000166893005,0.4320000112056732,13.992146762534045,14.35630135408455,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,15.409586665571249,3.3302846888412243,0.2724741796222734,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,2.416703550667557,7.578696286944897,2.9172912760379597,-1.434999942779541,1.399999976158142,12.447257811950356,12.438186632248403,-0.8519999980926514,0.8349999785423279,5.893253922276156,6.039397822427457,-0.44200000166893005,0.4320000112056732,5.893253922276156,6.039397822427457,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,7.578696286944897,4.9905242643466625,0.1714684719306776,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.30569928820139763,4.895718365747902,0.7314501786463894,-0.9020000100135803,0.8880000114440918,3.93681928625834,3.9311220329955114,-0.8519999980926514,0.8349999785423279,3.542568761068917,3.5142739372355076,-0.44200000166893005,0.4320000112056732,3.542568761068917,3.5142739372355076,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,4.895718365747902,4.529784918185522,0.060234159360982475,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,11.80682779710775,15.409586665571249,12.188295672990144,-4.789999961853027,4.710000038146973,86.91206019930719,86.96955095596476,-0.8519999980926514,0.8349999785423279,13.992146762534045,14.35630135408455,-0.44200000166893005,0.4320000112056732,13.992146762534045,14.35630135408455,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,15.409586665571249,3.3302846888412243,0.2724741796222734,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,2.416703550667557,7.578696286944897,2.9172912760379597,-1.434999942779541,1.399999976158142,12.447257811950356,12.438186632248403,-0.8519999980926514,0.8349999785423279,5.893253922276156,6.039397822427457,-0.44200000166893005,0.4320000112056732,5.893253922276156,6.039397822427457,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,7.578696286944897,4.9905242643466625,0.1714684719306776,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.30569928820139763,4.895718365747902,0.7314501786463894,-0.9020000100135803,0.8880000114440918,3.93681928625834,3.9311220329955114,-0.8519999980926514,0.8349999785423279,3.542568761068917,3.5142739372355076,-0.44200000166893005,0.4320000112056732,3.542568761068917,3.5142739372355076,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,4.895718365747902,4.529784918185522,0.060234159360982475,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,11.80682779710775,0.0,0.0,0.0,0.0,0.0,11.80682779710775,15.409586665571249,12.188295672990144,-4.789999961853027,4.710000038146973,86.91206019930719,86.96955095596476,-0.8519999980926514,0.8349999785423279,13.992146762534045,14.35630135408455,-0.44200000166893005,0.4320000112056732,13.992146762534045,14.35630135408455,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,15.409586665571249,3.3302846888412243,0.2724741796222734,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,2.416703550667557,0.0,0.0,0.0,0.0,0.0,2.416703550667557,7.578696286944897,2.9172912760379597,-1.434999942779541,1.399999976158142,12.447257811950356,12.438186632248403,-0.8519999980926514,0.8349999785423279,5.893253922276156,6.039397822427457,-0.44200000166893005,0.4320000112056732,5.893253922276156,6.039397822427457,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,7.578696286944897,4.9905242643466625,0.1714684719306776,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.30569928820139763,0.0,0.0,0.0,0.0,0.0,0.30569928820139763,4.895718365747902,0.7314501786463894,-0.9020000100135803,0.8880000114440918,3.93681928625834,3.9311220329955114,-0.8519999980926514,0.8349999785423279,3.542568761068917,3.5142739372355076,-0.44200000166893005,0.4320000112056732,3.542568761068917,3.5142739372355076,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,4.895718365747902,4.529784918185522,0.060234159360982475,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,40.64135943351033,40.64135943351033,40.64135943351033,40.64135943351033,9.224408478558676,12.28724739262218,9.547170797108393,-7.730000019073486,7.650000095367432,177.10027583747703,177.05777674518066,-1.4859999418258667,1.4670000076293945,15.15908134291099,15.662232566865042,-0.44200000166893005,0.4320000112056732,15.15908134291099,15.662232566865042,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,12.28724739262218,2.838520741282545,0.22431817278095956,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,19.158467213884233,19.158467213884233,19.158467213884233,19.158467213884233,1.7076391086625182,4.060413071144226,1.9406570910714047,-4.110000133514404,4.065000057220459,39.32388935595762,39.32356431902324,-1.4859999418258667,1.4670000076293945,6.528884949362304,6.701633857100847,-0.44200000166893005,0.4320000112056732,6.528884949362304,6.701633857100847,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,4.060413071144226,2.2514962206458367,0.10127774183587124,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,3.576335531481355,3.5763355314813543,3.5763355314813543,3.576335531481355,0.8198408281756644,6.596418470529117,1.360722741576549,-1.5240000486373901,1.5049999952316284,13.851909192395143,13.827967481567432,-1.4859999418258667,1.4670000076293945,13.206413119161136,13.183074123800884,-0.44200000166893005,0.4320000112056732,13.206413119161136,13.183074123800884,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,6.596418470529117,5.676625615738815,0.09995202661463742,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,9.224408478558676,12.28724739262218,9.547170797108393,-7.730000019073486,7.650000095367432,177.10027583747703,177.05777674518066,-1.4859999418258667,1.4670000076293945,15.15908134291099,15.662232566865042,-0.44200000166893005,0.4320000112056732,15.15908134291099,15.662232566865042,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,12.28724739262218,2.838520741282545,0.22431817278095956,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.7076391086625182,4.060413071144226,1.9406570910714047,-4.110000133514404,4.065000057220459,39.32388935595762,39.32356431902324,-1.4859999418258667,1.4670000076293945,6.528884949362304,6.701633857100847,-0.44200000166893005,0.4320000112056732,6.528884949362304,6.701633857100847,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,4.060413071144226,2.2514962206458367,0.10127774183587124,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,6.596418470529117,1.360722741576549,-1.5240000486373901,1.5049999952316284,13.851909192395143,13.827967481567432,-1.4859999418258667,1.4670000076293945,13.206413119161136,13.183074123800884,-0.44200000166893005,0.4320000112056732,13.206413119161136,13.183074123800884,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,6.596418470529117,5.676625615738815,0.09995202661463742,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,9.224408478558676,0.0,0.0,0.0,0.0,0.0,9.224408478558676,12.28724739262218,9.547170797108393,-7.730000019073486,7.650000095367432,177.10027583747703,177.05777674518066,-1.4859999418258667,1.4670000076293945,15.15908134291099,15.662232566865042,-0.44200000166893005,0.4320000112056732,15.15908134291099,15.662232566865042,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,12.28724739262218,2.838520741282545,0.22431817278095956,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.7076391086625182,0.0,0.0,0.0,0.0,0.0,1.7076391086625182,4.060413071144226,1.9406570910714047,-4.110000133514404,4.065000057220459,39.32388935595762,39.32356431902324,-1.4859999418258667,1.4670000076293945,6.528884949362304,6.701633857100847,-0.44200000166893005,0.4320000112056732,6.528884949362304,6.701633857100847,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,4.060413071144226,2.2514962206458367,0.10127774183587124,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.8198408281756644,0.0,0.0,0.0,0.0,0.0,0.8198408281756644,6.596418470529117,1.360722741576549,-1.5240000486373901,1.5049999952316284,13.851909192395143,13.827967481567432,-1.4859999418258667,1.4670000076293945,13.206413119161136,13.183074123800884,-0.44200000166893005,0.4320000112056732,13.206413119161136,13.183074123800884,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,6.596418470529117,5.676625615738815,0.09995202661463742,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,39.804770569751554,39.80477056975133,39.80477056975133,39.804770569751554,18.348341515166606,24.828167951040292,19.066671194648617,-9.380000114440918,9.270000457763672,525.8132280264987,525.8423320979654,-1.0859999656677246,1.0670000314712524,24.53272904020199,25.679546368582173,-0.44200000166893005,0.4320000112056732,24.53272904020199,25.679546368582173,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,24.828167951040292,5.836277387048076,0.6435490488256086,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,17.30675249810821,17.30675249810821,17.30675249810821,17.30675249810821,6.116150059110248,17.103849007617775,7.218112123505103,-3.3429999351501465,3.2920000553131104,121.0936150311282,121.13019265118935,-1.0859999656677246,1.0670000314712524,17.855252627527143,18.587033732155813,-0.44200000166893005,0.4320000112056732,17.855252627527143,18.587033732155813,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,17.103849007617775,10.449274381701917,0.5384245668056105,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.8069959349827515,10.670396269598909,1.7337041095031749,-1.1610000133514404,1.1419999599456787,13.636112583811427,13.64036884882636,-1.0859999656677246,1.0670000314712524,12.019110587759615,12.02309211575597,-0.44200000166893005,0.4320000112056732,12.019110587759615,12.02309211575597,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,10.670396269598909,9.677675837449637,0.18572449716651984,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
