process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHWB_at_1,yield_cHWB_at_0p3,cHWB_95CL_LL,cHWB_95CL_UL,yield_cHWB_95CL_LL,yield_cHWB_95CL_UL,comb_cHWB_95CL_LL,comb_cHWB_95CL_UL,comb_yield_cHWB_95CL_LL,comb_yield_cHWB_95CL_UL,all_comb_cHWB_95CL_LL,all_comb_cHWB_95CL_UL,all_comb_yield_cHWB_95CL_LL,all_comb_yield_cHWB_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHWB,sm_lin_quad_cHWB,quad_cHWB,lin_cHWB,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
TTbar,3,2500.0,3000.0,5.822826702147722,0.7932122228369981,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
TTbar,4,3000.0,3500.0,1.3927788622677326,0.3782020039470605,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WJets,1,1100.0,2000.0,1377.3680602400855,11.487063777598474,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WJets,2,2000.0,2500.0,27.586104618152604,1.6326704450275293,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WJets,3,2500.0,3000.0,4.344207974485471,0.6476899967839551,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WJets,4,3000.0,3500.0,1.0306387416349025,0.3118642947060499,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WW,1,1100.0,2000.0,405.1505524814129,9.662213621472555,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WW,2,2000.0,2500.0,12.557186089456081,1.685212365271094,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WW,3,2500.0,3000.0,3.1176525950431824,0.8828864357622053,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WW,4,3000.0,3500.0,0.9266377240419388,0.4931862560486241,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WZ,1,1100.0,2000.0,102.17559579014778,3.878140427000984,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WZ,2,2000.0,2500.0,3.415310353040695,0.6665928769264714,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WZ,3,2500.0,3000.0,1.3098052777349949,0.4650351233339387,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WZ,4,3000.0,3500.0,0.2902390658855438,0.20523001165291718,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
ZZ,1,1100.0,2000.0,41.649358920753,4.294930448995165,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
ZZ,2,2000.0,2500.0,0.8726599365472794,0.7977463253252466,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
ZZ,3,2500.0,3000.0,0.24201802164316177,0.3619627147580751,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
ZZ,4,3000.0,3500.0,0.6363779306411743,0.32309480335745283,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
ttV,1,1100.0,2000.0,647.7339086846914,12.817594324412774,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
ttV,2,2000.0,2500.0,22.16453070472926,2.464975181554063,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
ttV,3,2500.0,3000.0,4.144776146742515,1.0512916435193844,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
ttV,4,3000.0,3500.0,1.0332567159784958,0.4997567314156581,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
sm,1,1100.0,2000.0,34.50592497046319,0.0,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,35.35592236462311,-10.715760440557908,9.940769313294012,309.33345933755413,310.44935342168634,-6.198322558716152,5.966556862404071,121.08140897079298,138.82372894464945,-3.907868204182559,3.7513940249362405,121.08140897079298,138.82372894464945,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,39.14904343185552,2.5854197345608334,2.0576987268314966,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
sm,2,2000.0,2500.0,1.4753399168267933,0.0,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,1.5450893957882816,-9.220680877016406,8.973022594424474,35.05636053179243,35.23156221172184,-6.198322558716152,5.966556862404071,16.42557850061428,16.62139965881557,-3.907868204182559,3.7513940249362405,16.42557850061428,16.62139965881557,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.9927018093477022,0.4069480418799256,0.1104138506409833,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
sm,3,2500.0,3000.0,0.35299482048691566,0.0,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.3784404968467793,-8.801031523220159,8.633539868563288,14.485441177246397,14.450198066209543,-6.198322558716152,5.966556862404071,7.309355258387903,7.13952289775903,-3.907868204182559,3.7513940249362405,7.309355258387903,7.13952289775903,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.5678444258741406,0.18575812026811356,0.029091485119111415,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
sm,4,3000.0,3500.0,0.1247788644575508,0.0,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1403510497600137,-7.802964405228993,7.722349624862031,8.34727419759529,8.34682861539106,-6.198322558716152,5.966556862404071,5.299185482280092,5.047935969351781,-3.907868204182559,3.7513940249362405,5.299185482280092,5.047935969351781,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.27220316802953015,0.1364528846149091,0.010971418957070253,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
DY,1,1250.0,1500.0,8.320661306381226,0.7351518213830418,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,2.59191326039573,-13.77493763676572,13.169956563794678,47.70271041680263,47.72055246525258,-4.531637173728422,4.400695704806062,6.95334303931485,8.013951037507162,-3.907868204182559,3.7513940249362405,6.95334303931485,8.013951037507162,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,0.24908447409064693,0.15135356046062176,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
DY,2,1500.0,1750.0,3.3459248691797256,0.476219655426643,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,1.1613426323367004,-10.594209594449344,10.262499216661423,27.14688086344772,27.173606362419758,-4.531637173728422,4.400695704806062,5.669049050512855,6.110092860141744,-3.907868204182559,3.7513940249362405,5.669049050512855,6.110092860141744,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,0.23955262525590218,0.08074347802967208,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
DY,3,1750.0,2000.0,1.3090158626437187,0.2979331948577186,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.5615824775147982,-9.212094671754176,8.988117574125177,15.3153003624171,15.389557843476693,-4.531637173728422,4.400695704806062,4.007846626126456,4.193040077266687,-3.907868204182559,3.7513940249362405,4.007846626126456,4.193040077266687,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.17899484900340806,0.044170780566436085,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
DY,4,2000.0,2250.0,0.7574682086706161,0.22251609053398394,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.3832638381306205,-8.256919596429212,8.076536355946388,10.042982232772145,10.084920053517168,-4.531637173728422,4.400695704806062,3.2188008789600127,3.30599048025993,-3.907868204182559,3.7513940249362405,3.2188008789600127,3.30599048025993,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.14549480179747493,0.028812426224170073,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
DY,5,2250.0,2500.0,0.15906842052936554,0.1124783588289478,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.17519243599665213,-8.013364519713015,7.830093864874414,6.256776960134905,6.232088518859344,-4.531637173728422,4.400695704806062,2.0789364873182854,2.1103304186228073,-3.907868204182559,3.7513940249362405,2.0789364873182854,2.1103304186228073,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.096942328775664,0.016208410580933696,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
DY,6,2500.0,4000.0,0.13632303848862648,0.09772748647885791,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.20222983598040423,-5.110061450348717,5.034856891468305,6.298041590444864,6.297383247248721,-4.531637173728422,4.400695704806062,4.981273852797893,4.862225050654844,-3.907868204182559,3.7513940249362405,4.981273852797893,4.862225050654844,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.23795644848036243,0.01783051585256734,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
QCD,1,1250.0,1500.0,245.37664900545514,10.478759414984793,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,2.59191326039573,-13.77493763676572,13.169956563794678,47.70271041680263,47.72055246525258,-4.531637173728422,4.400695704806062,6.95334303931485,8.013951037507162,-3.907868204182559,3.7513940249362405,6.95334303931485,8.013951037507162,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,0.24908447409064693,0.15135356046062176,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
QCD,2,1500.0,1750.0,78.02144186321715,5.63038002359732,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,1.1613426323367004,-10.594209594449344,10.262499216661423,27.14688086344772,27.173606362419758,-4.531637173728422,4.400695704806062,5.669049050512855,6.110092860141744,-3.907868204182559,3.7513940249362405,5.669049050512855,6.110092860141744,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,0.23955262525590218,0.08074347802967208,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.5615824775147982,-9.212094671754176,8.988117574125177,15.3153003624171,15.389557843476693,-4.531637173728422,4.400695704806062,4.007846626126456,4.193040077266687,-3.907868204182559,3.7513940249362405,4.007846626126456,4.193040077266687,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.17899484900340806,0.044170780566436085,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.3832638381306205,-8.256919596429212,8.076536355946388,10.042982232772145,10.084920053517168,-4.531637173728422,4.400695704806062,3.2188008789600127,3.30599048025993,-3.907868204182559,3.7513940249362405,3.2188008789600127,3.30599048025993,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.14549480179747493,0.028812426224170073,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.17519243599665213,-8.013364519713015,7.830093864874414,6.256776960134905,6.232088518859344,-4.531637173728422,4.400695704806062,2.0789364873182854,2.1103304186228073,-3.907868204182559,3.7513940249362405,2.0789364873182854,2.1103304186228073,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.096942328775664,0.016208410580933696,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.20222983598040423,-5.110061450348717,5.034856891468305,6.298041590444864,6.297383247248721,-4.531637173728422,4.400695704806062,4.981273852797893,4.862225050654844,-3.907868204182559,3.7513940249362405,4.981273852797893,4.862225050654844,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.23795644848036243,0.01783051585256734,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,2.59191326039573,-13.77493763676572,13.169956563794678,47.70271041680263,47.72055246525258,-4.531637173728422,4.400695704806062,6.95334303931485,8.013951037507162,-3.907868204182559,3.7513940249362405,6.95334303931485,8.013951037507162,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,0.24908447409064693,0.15135356046062176,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,1.1613426323367004,-10.594209594449344,10.262499216661423,27.14688086344772,27.173606362419758,-4.531637173728422,4.400695704806062,5.669049050512855,6.110092860141744,-3.907868204182559,3.7513940249362405,5.669049050512855,6.110092860141744,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.4358559559403419,0.23955262525590218,0.08074347802967208,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.5615824775147982,-9.212094671754176,8.988117574125177,15.3153003624171,15.389557843476693,-4.531637173728422,4.400695704806062,4.007846626126456,4.193040077266687,-3.907868204182559,3.7513940249362405,4.007846626126456,4.193040077266687,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.7553873365044048,0.17899484900340806,0.044170780566436085,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.3832638381306205,-8.256919596429212,8.076536355946388,10.042982232772145,10.084920053517168,-4.531637173728422,4.400695704806062,3.2188008789600127,3.30599048025993,-3.907868204182559,3.7513940249362405,3.2188008789600127,3.30599048025993,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.5358328061232417,0.14549480179747493,0.028812426224170073,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.17519243599665213,-8.013364519713015,7.830093864874414,6.256776960134905,6.232088518859344,-4.531637173728422,4.400695704806062,2.0789364873182854,2.1103304186228073,-3.907868204182559,3.7513940249362405,2.0789364873182854,2.1103304186228073,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.27475584258915997,0.096942328775664,0.016208410580933696,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.20222983598040423,-5.110061450348717,5.034856891468305,6.298041590444864,6.297383247248721,-4.531637173728422,4.400695704806062,4.981273852797893,4.862225050654844,-3.907868204182559,3.7513940249362405,4.981273852797893,4.862225050654844,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.43125156519433117,0.23795644848036243,0.01783051585256734,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,2.59191326039573,-13.77493763676572,13.169956563794678,47.70271041680263,47.72055246525258,-4.531637173728422,4.400695704806062,6.95334303931485,8.013951037507162,-3.907868204182559,3.7513940249362405,6.95334303931485,8.013951037507162,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.9245276241406537,0.24908447409064693,0.15135356046062176,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
