process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHl3_at_1,yield_cHl3_at_0p3,cHl3_95CL_LL,cHl3_95CL_UL,yield_cHl3_95CL_LL,yield_cHl3_95CL_UL,comb_cHl3_95CL_LL,comb_cHl3_95CL_UL,comb_yield_cHl3_95CL_LL,comb_yield_cHl3_95CL_UL,all_comb_cHl3_95CL_LL,all_comb_cHl3_95CL_UL,all_comb_yield_cHl3_95CL_LL,all_comb_yield_cHl3_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHl3,sm_lin_quad_cHl3,quad_cHl3,lin_cHl3,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.24199827194851878,0.3231565376509421,-23.0,34.0,9.710598523487269,9.712702571317951,-12.699999809265137,23.600000381469727,3.95982013437173,3.9177585171518787,-2.680000066757202,13.680000305175781,3.95982013437173,3.9177585171518787,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.24199827194851878,0.011956421927291449,-0.13148372808036937,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,0.10819171607447338,0.1444590351035834,-28.0,39.0,5.995780938994288,5.99696413102131,-12.699999809265137,23.600000381469727,1.7696018652872068,1.7508475490480928,-2.680000066757202,13.680000305175781,1.7696018652872068,1.7508475490480928,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.10819171607447338,0.005343104674058174,-0.05875649183214707,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.11752180934687308,0.15686457192372305,-27.0,38.0,6.121809311705103,6.123025311631707,-12.699999809265137,23.600000381469727,1.9198101375383585,1.8994493228014673,-2.680000066757202,13.680000305175781,1.9198101375383585,1.8994493228014673,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.11752180934687308,0.0057961499205706835,-0.063738941435099,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,9.82032227755861,13.11445764641683,-6.699999809265137,17.700000762939453,72.2138989066849,72.25241057061281,-5.699999809265137,16.700000762939453,60.85927471198725,60.894629682224604,-2.680000066757202,13.680000305175781,60.85927471198725,60.894629682224604,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,9.82032227755861,0.48530778905331545,-5.3368077955667665,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,3.175600253824582,4.240823241186476,-9.399999618530273,20.399999618530273,34.83326735710081,34.84853610643173,-5.699999809265137,16.700000762939453,19.680050871974103,19.6915314057376,-2.680000066757202,13.680000305175781,19.680050871974103,19.6915314057376,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,3.175600253824582,0.15693396896437584,-1.7257612844563948,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.4335575997575035,0.578993445991505,-17.0,28.0,10.845395986798579,10.848402051679702,-5.699999809265137,16.700000762939453,2.6869119202942797,2.6884087303378488,-2.680000066757202,13.680000305175781,2.6869119202942797,2.6884087303378488,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.4335575997575035,0.021426009903278857,-0.23561930749426468,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.08120447638896428,0.10844344983867532,-26.0,37.0,3.9814837130967122,3.982321967105137,-5.699999809265137,16.700000762939453,0.5032430508954234,0.5035411824996848,-2.680000066757202,13.680000305175781,0.5032430508954234,0.5035411824996848,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.08120447638896428,0.004013002560108688,-0.04412972254201421,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,9.82032227755861,13.11445764641683,-6.699999809265137,17.700000762939453,72.2138989066849,72.25241057061281,-5.699999809265137,16.700000762939453,60.85927471198725,60.894629682224604,-2.680000066757202,13.680000305175781,60.85927471198725,60.894629682224604,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,9.82032227755861,0.48530778905331545,-5.3368077955667665,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,3.175600253824582,4.240823241186476,-9.399999618530273,20.399999618530273,34.83326735710081,34.84853610643173,-5.699999809265137,16.700000762939453,19.680050871974103,19.6915314057376,-2.680000066757202,13.680000305175781,19.680050871974103,19.6915314057376,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,3.175600253824582,0.15693396896437584,-1.7257612844563948,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.4335575997575035,0.578993445991505,-17.0,28.0,10.845395986798579,10.848402051679702,-5.699999809265137,16.700000762939453,2.6869119202942797,2.6884087303378488,-2.680000066757202,13.680000305175781,2.6869119202942797,2.6884087303378488,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.4335575997575035,0.021426009903278857,-0.23561930749426468,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.08120447638896428,0.10844344983867532,-26.0,37.0,3.9814837130967122,3.982321967105137,-5.699999809265137,16.700000762939453,0.5032430508954234,0.5035411824996848,-2.680000066757202,13.680000305175781,0.5032430508954234,0.5035411824996848,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.08120447638896428,0.004013002560108688,-0.04412972254201421,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,9.82032227755861,13.11445764641683,-6.699999809265137,17.700000762939453,72.2138989066849,72.25241057061281,-5.699999809265137,16.700000762939453,60.85927471198725,60.894629682224604,-2.680000066757202,13.680000305175781,60.85927471198725,60.894629682224604,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,9.82032227755861,0.48530778905331545,-5.3368077955667665,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,3.175600253824582,4.240823241186476,-9.399999618530273,20.399999618530273,34.83326735710081,34.84853610643173,-5.699999809265137,16.700000762939453,19.680050871974103,19.6915314057376,-2.680000066757202,13.680000305175781,19.680050871974103,19.6915314057376,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,3.175600253824582,0.15693396896437584,-1.7257612844563948,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.4335575997575035,0.578993445991505,-17.0,28.0,10.845395986798579,10.848402051679702,-5.699999809265137,16.700000762939453,2.6869119202942797,2.6884087303378488,-2.680000066757202,13.680000305175781,2.6869119202942797,2.6884087303378488,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.4335575997575035,0.021426009903278857,-0.23561930749426468,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.08120447638896428,0.10844344983867532,-26.0,37.0,3.9814837130967122,3.982321967105137,-5.699999809265137,16.700000762939453,0.5032430508954234,0.5035411824996848,-2.680000066757202,13.680000305175781,0.5032430508954234,0.5035411824996848,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.08120447638896428,0.004013002560108688,-0.04412972254201421,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
sm,1,500.0,1600.0,14.67182228407206,0.0,0.0,0.0,0.0,0.0,14.67182228407206,9.82032227755861,13.11445764641683,-6.699999809265137,17.700000762939453,72.2138989066849,72.25241057061281,-5.699999809265137,16.700000762939453,60.85927471198725,60.894629682224604,-2.680000066757202,13.680000305175781,60.85927471198725,60.894629682224604,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,9.82032227755861,0.48530778905331545,-5.3368077955667665,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
sm,2,1600.0,2600.0,4.744427569316601,0.0,0.0,0.0,0.0,0.0,4.744427569316601,3.175600253824582,4.240823241186476,-9.399999618530273,20.399999618530273,34.83326735710081,34.84853610643173,-5.699999809265137,16.700000762939453,19.680050871974103,19.6915314057376,-2.680000066757202,13.680000305175781,19.680050871974103,19.6915314057376,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,3.175600253824582,0.15693396896437584,-1.7257612844563948,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
sm,3,2600.0,3400.0,0.6477508973484893,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.4335575997575035,0.578993445991505,-17.0,28.0,10.845395986798579,10.848402051679702,-5.699999809265137,16.700000762939453,2.6869119202942797,2.6884087303378488,-2.680000066757202,13.680000305175781,2.6869119202942797,2.6884087303378488,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.4335575997575035,0.021426009903278857,-0.23561930749426468,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
sm,4,3400.0,4000.0,0.1213211963708698,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.08120447638896428,0.10844344983867532,-26.0,37.0,3.9814837130967122,3.982321967105137,-5.699999809265137,16.700000762939453,0.5032430508954234,0.5035411824996848,-2.680000066757202,13.680000305175781,0.5032430508954234,0.5035411824996848,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.08120447638896428,0.004013002560108688,-0.04412972254201421,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,11.80682779710775,7.902410156002133,10.553483247593029,-9.399999618530273,20.399999618530273,86.69026624224512,86.72785215797757,-6.400000095367432,17.399999618530273,55.292396920784356,55.322410770437095,-2.680000066757202,13.680000305175781,55.292396920784356,55.322410770437095,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,7.902410156002133,0.39056789134779246,-4.294985532453411,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,2.416703550667557,1.6173700891178986,2.1601120002950336,-6.900000095367432,17.899999618530273,12.290701358185114,12.297206533212378,-6.400000095367432,17.399999618530273,11.319323619120347,11.325566488699938,-2.680000066757202,13.680000305175781,11.319323619120347,11.325566488699938,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,1.6173700891178986,0.07995958051250313,-0.8792930420621614,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.30569928820139763,0.2049658536128145,0.27336315829723506,-14.0,25.0,3.8320669000292007,3.8333620737372165,-6.400000095367432,17.399999618530273,1.427624119229718,1.4284143929206432,-2.680000066757202,13.680000305175781,1.427624119229718,1.4284143929206432,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.2049658536128145,0.010076664417083995,-0.11081009900566713,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,11.80682779710775,7.902410156002133,10.553483247593029,-9.399999618530273,20.399999618530273,86.69026624224512,86.72785215797757,-6.400000095367432,17.399999618530273,55.292396920784356,55.322410770437095,-2.680000066757202,13.680000305175781,55.292396920784356,55.322410770437095,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,7.902410156002133,0.39056789134779246,-4.294985532453411,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,2.416703550667557,1.6173700891178986,2.1601120002950336,-6.900000095367432,17.899999618530273,12.290701358185114,12.297206533212378,-6.400000095367432,17.399999618530273,11.319323619120347,11.325566488699938,-2.680000066757202,13.680000305175781,11.319323619120347,11.325566488699938,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,1.6173700891178986,0.07995958051250313,-0.8792930420621614,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.30569928820139763,0.2049658536128145,0.27336315829723506,-14.0,25.0,3.8320669000292007,3.8333620737372165,-6.400000095367432,17.399999618530273,1.427624119229718,1.4284143929206432,-2.680000066757202,13.680000305175781,1.427624119229718,1.4284143929206432,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.2049658536128145,0.010076664417083995,-0.11081009900566713,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,11.80682779710775,0.0,0.0,0.0,0.0,0.0,11.80682779710775,7.902410156002133,10.553483247593029,-9.399999618530273,20.399999618530273,86.69026624224512,86.72785215797757,-6.400000095367432,17.399999618530273,55.292396920784356,55.322410770437095,-2.680000066757202,13.680000305175781,55.292396920784356,55.322410770437095,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,7.902410156002133,0.39056789134779246,-4.294985532453411,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,2.416703550667557,0.0,0.0,0.0,0.0,0.0,2.416703550667557,1.6173700891178986,2.1601120002950336,-6.900000095367432,17.899999618530273,12.290701358185114,12.297206533212378,-6.400000095367432,17.399999618530273,11.319323619120347,11.325566488699938,-2.680000066757202,13.680000305175781,11.319323619120347,11.325566488699938,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,1.6173700891178986,0.07995958051250313,-0.8792930420621614,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.30569928820139763,0.0,0.0,0.0,0.0,0.0,0.30569928820139763,0.2049658536128145,0.27336315829723506,-14.0,25.0,3.8320669000292007,3.8333620737372165,-6.400000095367432,17.399999618530273,1.427624119229718,1.4284143929206432,-2.680000066757202,13.680000305175781,1.427624119229718,1.4284143929206432,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.2049658536128145,0.010076664417083995,-0.11081009900566713,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,40.64135943351033,40.64135943351033,40.64135943351033,40.64135943351033,9.224408478558676,6.1744904689334605,8.245363971878865,-18.0,29.0,168.46404454204404,168.5106541961174,-13.5,24.5,110.11985907198684,110.15754347315256,-2.680000066757202,13.680000305175781,110.11985907198684,110.15754347315256,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,6.1744904689334605,0.30509097043927336,-3.355008980064489,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,19.158467213884233,19.158467213884233,19.158467213884233,19.158467213884233,1.7076391086625182,1.142809775321964,1.5263250538360151,-20.0,31.0,36.734735424147246,36.74405828288269,-13.5,24.5,20.392947641445396,20.399894085209056,-2.680000066757202,13.680000305175781,20.392947641445396,20.399894085209056,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,1.142809775321964,0.05650121344922296,-0.6213305467897772,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,3.576335531481355,3.5763355314813543,3.5763355314813543,3.576335531481355,0.8198408281756644,0.5475718928235177,0.7324406093337278,-17.0,27.0,13.782597016331376,12.588178820702973,-13.5,24.5,9.826898168545249,9.830319243216955,-2.680000066757202,13.680000305175781,9.826898168545249,9.830319243216955,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,0.5475718928235177,0.027235896363298102,-0.29950483171544484,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,9.224408478558676,6.1744904689334605,8.245363971878865,-18.0,29.0,168.46404454204404,168.5106541961174,-13.5,24.5,110.11985907198684,110.15754347315256,-2.680000066757202,13.680000305175781,110.11985907198684,110.15754347315256,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,6.1744904689334605,0.30509097043927336,-3.355008980064489,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.7076391086625182,1.142809775321964,1.5263250538360151,-20.0,31.0,36.734735424147246,36.74405828288269,-13.5,24.5,20.392947641445396,20.399894085209056,-2.680000066757202,13.680000305175781,20.392947641445396,20.399894085209056,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,1.142809775321964,0.05650121344922296,-0.6213305467897772,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,0.5475718928235177,0.7324406093337278,-17.0,27.0,13.782597016331376,12.588178820702973,-13.5,24.5,9.826898168545249,9.830319243216955,-2.680000066757202,13.680000305175781,9.826898168545249,9.830319243216955,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,0.5475718928235177,0.027235896363298102,-0.29950483171544484,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,9.224408478558676,0.0,0.0,0.0,0.0,0.0,9.224408478558676,6.1744904689334605,8.245363971878865,-18.0,29.0,168.46404454204404,168.5106541961174,-13.5,24.5,110.11985907198684,110.15754347315256,-2.680000066757202,13.680000305175781,110.11985907198684,110.15754347315256,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,6.1744904689334605,0.30509097043927336,-3.355008980064489,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.7076391086625182,0.0,0.0,0.0,0.0,0.0,1.7076391086625182,1.142809775321964,1.5263250538360151,-20.0,31.0,36.734735424147246,36.74405828288269,-13.5,24.5,20.392947641445396,20.399894085209056,-2.680000066757202,13.680000305175781,20.392947641445396,20.399894085209056,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,1.142809775321964,0.05650121344922296,-0.6213305467897772,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.8198408281756644,0.0,0.0,0.0,0.0,0.0,0.8198408281756644,0.5475718928235177,0.7324406093337278,-17.0,27.0,13.782597016331376,12.588178820702973,-13.5,24.5,9.826898168545249,9.830319243216955,-2.680000066757202,13.680000305175781,9.826898168545249,9.830319243216955,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,0.5475718928235177,0.027235896363298102,-0.29950483171544484,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,39.804770569751554,39.80477056975133,39.80477056975133,39.804770569751554,18.348341515166606,12.280354921118738,16.400477456627854,-23.0,34.0,492.970987173813,493.08054076500645,-15.0,26.0,255.04594651090437,255.12474821685052,-2.680000066757202,13.680000305175781,255.04594651090437,255.12474821685052,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,12.280354921118738,0.6069908586875823,-6.674977452735451,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,17.30675249810821,17.30675249810821,17.30675249810821,17.30675249810821,6.116150059110248,4.094300347864253,5.467122889701816,-18.0,30.0,111.67854754651253,121.41714800806872,-15.0,26.0,84.98361691023834,85.0098024358177,-2.680000066757202,13.680000305175781,84.98361691023834,85.0098024358177,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,4.094300347864253,0.202248838260159,-2.224098549506154,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.8069959349827515,0.5403740948727405,0.7214085927489348,-17.0,28.0,13.50071865232384,13.504429134830557,-15.0,26.0,11.20722662327676,11.210607285116211,-2.680000066757202,13.680000305175781,11.20722662327676,11.210607285116211,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,0.5403740948727405,0.026670429527682688,-0.2932922696376937,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,18.348341515166606,12.280354921118738,16.400477456627854,-23.0,34.0,492.970987173813,493.08054076500645,-15.0,26.0,255.04594651090437,255.12474821685052,-2.680000066757202,13.680000305175781,255.04594651090437,255.12474821685052,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,12.280354921118738,0.6069908586875823,-6.674977452735451,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,6.116150059110248,4.094300347864253,5.467122889701816,-18.0,30.0,111.67854754651253,121.41714800806872,-15.0,26.0,84.98361691023834,85.0098024358177,-2.680000066757202,13.680000305175781,84.98361691023834,85.0098024358177,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,4.094300347864253,0.202248838260159,-2.224098549506154,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
restbkg,3,1300.0,5000.0,12.352635204309022,1.2391036250800032,3.705790561292707,3.705790561292707,3.705790561292707,3.705790561292707,0.8069959349827515,0.5403740948727405,0.7214085927489348,-17.0,28.0,13.50071865232384,13.504429134830557,-15.0,26.0,11.20722662327676,11.210607285116211,-2.680000066757202,13.680000305175781,11.20722662327676,11.210607285116211,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,0.5403740948727405,0.026670429527682688,-0.2932922696376937,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
sm,1,200.0,800.0,18.348341515166606,0.0,0.0,0.0,0.0,0.0,18.348341515166606,12.280354921118738,16.400477456627854,-23.0,34.0,492.970987173813,493.08054076500645,-15.0,26.0,255.04594651090437,255.12474821685052,-2.680000066757202,13.680000305175781,255.04594651090437,255.12474821685052,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,12.280354921118738,0.6069908586875823,-6.674977452735451,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
