process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHDD_at_1,yield_cHDD_at_0p3,cHDD_95CL_LL,cHDD_95CL_UL,yield_cHDD_95CL_LL,yield_cHDD_95CL_UL,comb_cHDD_95CL_LL,comb_cHDD_95CL_UL,comb_yield_cHDD_95CL_LL,comb_yield_cHDD_95CL_UL,all_comb_cHDD_95CL_LL,all_comb_cHDD_95CL_UL,all_comb_yield_cHDD_95CL_LL,all_comb_yield_cHDD_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHDD,sm_lin_quad_cHDD,quad_cHDD,lin_cHDD,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
TTbar,3,2500.0,3000.0,5.822826702147722,0.7932122228369981,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
TTbar,4,3000.0,3500.0,1.3927788622677326,0.3782020039470605,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WJets,1,1100.0,2000.0,1377.3680602400855,11.487063777598474,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WJets,2,2000.0,2500.0,27.586104618152604,1.6326704450275293,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WJets,3,2500.0,3000.0,4.344207974485471,0.6476899967839551,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WJets,4,3000.0,3500.0,1.0306387416349025,0.3118642947060499,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WW,1,1100.0,2000.0,405.1505524814129,9.662213621472555,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WW,2,2000.0,2500.0,12.557186089456081,1.685212365271094,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WW,3,2500.0,3000.0,3.1176525950431824,0.8828864357622053,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WW,4,3000.0,3500.0,0.9266377240419388,0.4931862560486241,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
WZ,1,1100.0,2000.0,102.17559579014778,3.878140427000984,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
WZ,2,2000.0,2500.0,3.415310353040695,0.6665928769264714,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
WZ,3,2500.0,3000.0,1.3098052777349949,0.4650351233339387,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
WZ,4,3000.0,3500.0,0.2902390658855438,0.20523001165291718,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
ZZ,1,1100.0,2000.0,41.649358920753,4.294930448995165,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
ZZ,2,2000.0,2500.0,0.8726599365472794,0.7977463253252466,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
ZZ,3,2500.0,3000.0,0.24201802164316177,0.3619627147580751,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
ZZ,4,3000.0,3500.0,0.6363779306411743,0.32309480335745283,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
ttV,1,1100.0,2000.0,647.7339086846914,12.817594324412774,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
ttV,2,2000.0,2500.0,22.16453070472926,2.464975181554063,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
ttV,3,2500.0,3000.0,4.144776146742515,1.0512916435193844,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
ttV,4,3000.0,3500.0,1.0332567159784958,0.4997567314156581,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
sm,1,1100.0,2000.0,34.50592497046319,0.0,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,34.75520570252786,-279.7939027897171,107.75061920177913,1083.0174771863124,313.29012745600784,-227.2279181762728,99.42166020217081,690.7869084081641,278.2048628546818,-100.04743260473354,61.9523747018094,690.7869084081641,278.2048628546818,15944.321699226557,61.51704064880988,0.0,0.0,0.0,0.0,34.50592497046319,35.34830285229683,0.016345868978209138,0.8260320128554355,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,61.51704064880988,0Lepton_2FJ,
sm,2,2000.0,2500.0,1.4753399168267933,0.0,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,1.4871836875732871,-1003.0450616081857,280.797510261839,818.6990301850569,79.61779027776879,-227.2279181762728,99.42166020217081,36.5211874213765,13.790586494497028,-100.04743260473354,61.9523747018094,36.5211874213765,13.790586494497028,223.08165025133667,7.474540523752163,0.0,0.0,0.0,0.0,1.4753399168267933,1.5154151145082602,0.0008513740854586894,0.03922382359600807,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,7.474540523752163,0Lepton_2FJ,
sm,3,2500.0,3000.0,0.35299482048691566,0.0,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.35599852981873675,-1990.8506059518736,559.1126689991818,891.3645836052988,77.74944238122055,-227.2279181762728,99.42166020217081,9.958704291317174,3.6130788438220622,-100.04743260473354,61.9523747018094,9.958704291317174,3.6130788438220622,36.404898988481634,2.8784170650494194,0.0,0.0,0.0,0.0,0.35299482048691566,0.36316804463450847,0.00022979958312731725,0.009943424564465508,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,2.8784170650494194,0Lepton_2FJ,
sm,4,3000.0,3500.0,0.1247788644575508,0.0,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,0.12577014494374872,-2429.6060534823314,938.9338307598854,463.0218144351071,73.52765109056894,-227.2279181762728,99.42166020217081,3.497996991884992,1.2393915941369171,-100.04743260473354,61.9523747018094,3.497996991884992,1.2393915941369171,10.65604556803547,1.532332711454587,0.0,0.0,0.0,0.0,0.1247788644575508,0.12813897006161523,7.97675953400416e-05,0.00328033800872439,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,1.532332711454587,0Lepton_2FJ,
DY,1,1250.0,1500.0,8.320661306381226,0.7351518213830418,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,2.5425252949587995,-768.3333796376471,227.58500006069858,741.0832491467011,85.3343241879642,-194.61671012482446,106.72383922956013,41.037362489265384,24.19478877216946,-100.04743260473354,61.9523747018094,41.037362489265384,24.19478877216946,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,0.0013305441635018912,0.06105318798233039,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
DY,2,1500.0,1750.0,3.3459248691797256,0.476219655426643,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,1.1233213964218456,-777.1362468885702,285.3696296428176,393.56978808188194,64.0485851971157,-194.61671012482446,106.72383922956013,21.98373888009797,11.632482725458212,-100.04743260473354,61.9523747018094,21.98373888009797,11.632482725458212,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,0.0006828500210737999,0.025666957550604552,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
DY,3,1750.0,2000.0,1.3090158626437187,0.2979331948577186,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.536254224574121,-731.692152788263,293.00607788830814,194.27310088991626,37.06943062663606,-194.61671012482446,106.72383922956013,12.334772226437284,6.283876114631699,-100.04743260473354,61.9523747018094,12.334772226437284,6.283876114631699,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.0003800948049672028,0.01332769702371106,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
DY,4,2000.0,2250.0,0.7574682086706161,0.22251609053398394,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.3642258392681952,-1113.6538923725766,346.24470486000894,248.60919575700615,28.415298900588837,-194.61671012482446,106.72383922956013,6.50728096865996,3.6867425599015062,-100.04743260473354,61.9523747018094,6.50728096865996,3.6867425599015062,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.0002081896196413835,0.008938413669435874,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
DY,5,2250.0,2500.0,0.15906842052936554,0.1124783588289478,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.1630399137828297,-769.6274500371263,323.71005226310626,77.36378883419648,15.999972102213269,-194.61671012482446,106.72383922956013,4.408745757281011,2.222376082494593,-100.04743260473354,61.9523747018094,4.408745757281011,2.222376082494593,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.00013649833077110637,0.004741752334993438,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
DY,6,2500.0,4000.0,0.13632303848862648,0.09772748647885791,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.1768205689360862,-610.8885022504405,298.11396410678844,53.231467664426425,14.795567085400567,-194.61671012482446,106.72383922956013,4.966819281726229,2.355818562209146,-100.04743260473354,61.9523747018094,4.966819281726229,2.355818562209146,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.00014949634084597283,0.004475044680028878,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
QCD,1,1250.0,1500.0,245.37664900545514,10.478759414984793,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,2.5425252949587995,-768.3333796376471,227.58500006069858,741.0832491467011,85.3343241879642,-194.61671012482446,106.72383922956013,41.037362489265384,24.19478877216946,-100.04743260473354,61.9523747018094,41.037362489265384,24.19478877216946,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,0.0013305441635018912,0.06105318798233039,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
QCD,2,1500.0,1750.0,78.02144186321715,5.63038002359732,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,1.1233213964218456,-777.1362468885702,285.3696296428176,393.56978808188194,64.0485851971157,-194.61671012482446,106.72383922956013,21.98373888009797,11.632482725458212,-100.04743260473354,61.9523747018094,21.98373888009797,11.632482725458212,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,0.0006828500210737999,0.025666957550604552,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.536254224574121,-731.692152788263,293.00607788830814,194.27310088991626,37.06943062663606,-194.61671012482446,106.72383922956013,12.334772226437284,6.283876114631699,-100.04743260473354,61.9523747018094,12.334772226437284,6.283876114631699,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.0003800948049672028,0.01332769702371106,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.3642258392681952,-1113.6538923725766,346.24470486000894,248.60919575700615,28.415298900588837,-194.61671012482446,106.72383922956013,6.50728096865996,3.6867425599015062,-100.04743260473354,61.9523747018094,6.50728096865996,3.6867425599015062,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.0002081896196413835,0.008938413669435874,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.1630399137828297,-769.6274500371263,323.71005226310626,77.36378883419648,15.999972102213269,-194.61671012482446,106.72383922956013,4.408745757281011,2.222376082494593,-100.04743260473354,61.9523747018094,4.408745757281011,2.222376082494593,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.00013649833077110637,0.004741752334993438,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.1768205689360862,-610.8885022504405,298.11396410678844,53.231467664426425,14.795567085400567,-194.61671012482446,106.72383922956013,4.966819281726229,2.355818562209146,-100.04743260473354,61.9523747018094,4.966819281726229,2.355818562209146,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.00014949634084597283,0.004475044680028878,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,2.5425252949587995,-768.3333796376471,227.58500006069858,741.0832491467011,85.3343241879642,-194.61671012482446,106.72383922956013,41.037362489265384,24.19478877216946,-100.04743260473354,61.9523747018094,41.037362489265384,24.19478877216946,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,0.0013305441635018912,0.06105318798233039,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,1.1233213964218456,-777.1362468885702,285.3696296428176,393.56978808188194,64.0485851971157,-194.61671012482446,106.72383922956013,21.98373888009797,11.632482725458212,-100.04743260473354,61.9523747018094,21.98373888009797,11.632482725458212,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.141909660226446,0.0006828500210737999,0.025666957550604552,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.536254224574121,-731.692152788263,293.00607788830814,194.27310088991626,37.06943062663606,-194.61671012482446,106.72383922956013,12.334772226437284,6.283876114631699,-100.04743260473354,61.9523747018094,12.334772226437284,6.283876114631699,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5459294987632389,0.0003800948049672028,0.01332769702371106,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.3642258392681952,-1113.6538923725766,346.24470486000894,248.60919575700615,28.415298900588837,-194.61671012482446,106.72383922956013,6.50728096865996,3.6867425599015062,-100.04743260473354,61.9523747018094,6.50728096865996,3.6867425599015062,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3706721813906739,0.0002081896196413835,0.008938413669435874,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.1630399137828297,-769.6274500371263,323.71005226310626,77.36378883419648,15.999972102213269,-194.61671012482446,106.72383922956013,4.408745757281011,2.222376082494593,-100.04743260473354,61.9523747018094,4.408745757281011,2.222376082494593,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.16648335389832683,0.00013649833077110637,0.004741752334993438,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.1768205689360862,-610.8885022504405,298.11396410678844,53.231467664426425,14.795567085400567,-194.61671012482446,106.72383922956013,4.966819281726229,2.355818562209146,-100.04743260473354,61.9523747018094,4.966819281726229,2.355818562209146,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.18008914188227623,0.00014949634084597283,0.004475044680028878,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,2.5425252949587995,-768.3333796376471,227.58500006069858,741.0832491467011,85.3343241879642,-194.61671012482446,106.72383922956013,41.037362489265384,24.19478877216946,-100.04743260473354,61.9523747018094,41.037362489265384,24.19478877216946,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.5864733217352174,0.0013305441635018912,0.06105318798233039,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
